formulation_id,atom_count,assignment_status,assignment_success,typed_atom_count,charged_atom_count,charge_method,atomic_charge_sum_e,angle_count,dihedral_count,improper_count,assignment_seconds,alternate_parameter_line_count,alternate_parameter_unique_count,alternate_parameter_unique_sha256,alternate_parameter_unique_messages,forcefield_name,radonpy_version,radonpy_commit,production_md_permission,performance_claim_status
commercial_system_0a4072d5b07dec7f_aa4e010292f6d778,198,assigned_with_alternate_parameters,True,198,198,gasteiger,6.48786580015e-16,380,532,6,0.031,71,39,54837d91b479382e0fbd982ec4666422771618718d1873fb5e8cb1070eb8d424,"RadonPy debug info: Using alternate angle type c,n,c3 instead of c,ns,c3 | RadonPy debug info: Using alternate angle type c,n,hn instead of c,ns,hn | RadonPy debug info: Using alternate angle type c3,c3,n instead of c3,c3,ns | RadonPy debug info: Using alternate angle type c3,n,c instead of c3,ns,c | RadonPy debug info: Using alternate angle type c3,n,hn instead of c3,ns,hn | RadonPy debug info: Using alternate angle type c3,n2,c1 instead of c3,n2,cg | RadonPy debug info: Using alternate angle type n,c,o instead of ns,c,o | RadonPy debug info: Using alternate angle type n,c,os instead of ns,c,os | RadonPy debug info: Using alternate angle type n,c3,c3 instead of ns,c3,c3 | RadonPy debug info: Using alternate angle type n,c3,h1 instead of ns,c3,h1 | RadonPy debug info: Using alternate angle type n2,c1,o instead of n2,cg,o | RadonPy debug info: Using alternate angle type o,c,n instead of o,c,ns | RadonPy debug info: Using alternate angle type os,c,n instead of os,c,ns | RadonPy debug info: Using alternate bond type c,n instead of c,ns | RadonPy debug info: Using alternate bond type c1,o instead of cg,o | RadonPy debug info: Using alternate bond type c3,n instead of c3,ns | RadonPy debug info: Using alternate bond type n,c instead of ns,c | RadonPy debug info: Using alternate bond type n,c3 instead of ns,c3 | RadonPy debug info: Using alternate bond type n,hn instead of ns,hn | RadonPy debug info: Using alternate bond type n2,c1 instead of n2,cg | RadonPy debug info: Using alternate dihedral type c,n,c3,c3 instead of c,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type c,n,c3,h1 instead of c,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type c3,c3,n,c instead of c3,c3,ns,c | RadonPy debug info: Using alternate dihedral type c3,c3,n,hn instead of c3,c3,ns,hn | RadonPy debug info: Using alternate dihedral type c3,n,c,o instead of c3,ns,c,o | RadonPy debug info: Using alternate dihedral type c3,n,c,os instead of c3,ns,c,os | RadonPy debug info: Using alternate dihedral type c3,n2,c1,o instead of c3,n2,cg,o | RadonPy debug info: Using alternate dihedral type h1,c3,n,c instead of h1,c3,ns,c | RadonPy debug info: Using alternate dihedral type h1,c3,n,hn instead of h1,c3,ns,hn | RadonPy debug info: Using alternate dihedral type hn,n,c,o instead of hn,ns,c,o | RadonPy debug info: Using alternate dihedral type hn,n,c,os instead of hn,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,c3,c3 instead of hn,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type hn,n,c3,h1 instead of hn,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type o,c,n,c3 instead of o,c,ns,c3 | RadonPy debug info: Using alternate dihedral type o,c,n,hn instead of o,c,ns,hn | RadonPy debug info: Using alternate dihedral type os,c,n,c3 instead of os,c,ns,c3 | RadonPy debug info: Using alternate dihedral type os,c,n,hn instead of os,c,ns,hn | RadonPy debug info: Using alternate improper type n,c,c3,hn instead of ns,c,c3,hn | RadonPy debug info: Using alternate improper type n,c3,c,hn instead of ns,c3,c,hn",GAFF2,1.0b2,5d14893515376a4518e9f1373a1ebc4bb756db14,blocked_urethane_alternate_parameter_and_charge_validation,no_performance_claim
commercial_system_14b9dea0be44a0a8_707fe304b16717b6,991,assigned_with_alternate_parameters,True,991,991,gasteiger,3.28209681655e-15,1854,2456,61,0.094,328,34,56cf1c4622d7b545ad22e0166496b728eb552271bf005c79453341f05af65447,"RadonPy debug info: Using alternate angle type c,n,ca instead of c,ns,ca | RadonPy debug info: Using alternate angle type c,n,hn instead of c,ns,hn | RadonPy debug info: Using alternate angle type ca,ca,n instead of ca,ca,ns | RadonPy debug info: Using alternate angle type ca,n,c instead of ca,ns,c | RadonPy debug info: Using alternate angle type ca,n,hn instead of ca,ns,hn | RadonPy debug info: Using alternate angle type ca,ne,c1 instead of ca,ne,ch | RadonPy debug info: Using alternate angle type n,c,o instead of ns,c,o | RadonPy debug info: Using alternate angle type n,c,os instead of ns,c,os | RadonPy debug info: Using alternate angle type n,ca,ca instead of ns,ca,ca | RadonPy debug info: Using alternate angle type ne,c1,o instead of ne,ch,o | RadonPy debug info: Using alternate angle type o,c,n instead of o,c,ns | RadonPy debug info: Using alternate angle type os,c,n instead of os,c,ns | RadonPy debug info: Using alternate bond type c,n instead of c,ns | RadonPy debug info: Using alternate bond type c1,o instead of ch,o | RadonPy debug info: Using alternate bond type ca,n instead of ca,ns | RadonPy debug info: Using alternate bond type n,c instead of ns,c | RadonPy debug info: Using alternate bond type n,ca instead of ns,ca | RadonPy debug info: Using alternate bond type n,hn instead of ns,hn | RadonPy debug info: Using alternate bond type ne,c1 instead of ne,ch | RadonPy debug info: Using alternate dihedral type c,n,ca,ca instead of c,ns,ca,ca | RadonPy debug info: Using alternate dihedral type ca,ca,n,c instead of ca,ca,ns,c | RadonPy debug info: Using alternate dihedral type ca,ca,n,hn instead of ca,ca,ns,hn | RadonPy debug info: Using alternate dihedral type ca,n,c,o instead of ca,ns,c,o | RadonPy debug info: Using alternate dihedral type ca,n,c,os instead of ca,ns,c,os | RadonPy debug info: Using alternate dihedral type ca,ne,c1,o instead of ca,ne,ch,o | RadonPy debug info: Using alternate dihedral type hn,n,c,o instead of hn,ns,c,o | RadonPy debug info: Using alternate dihedral type hn,n,c,os instead of hn,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,ca,ca instead of hn,ns,ca,ca | RadonPy debug info: Using alternate dihedral type o,c,n,ca instead of o,c,ns,ca | RadonPy debug info: Using alternate dihedral type o,c,n,hn instead of o,c,ns,hn | RadonPy debug info: Using alternate dihedral type os,c,n,ca instead of os,c,ns,ca | RadonPy debug info: Using alternate dihedral type os,c,n,hn instead of os,c,ns,hn | RadonPy debug info: Using alternate improper type n,c,ca,hn instead of ns,c,ca,hn | RadonPy debug info: Using alternate improper type n,ca,c,hn instead of ns,ca,c,hn",GAFF2,1.0b2,5d14893515376a4518e9f1373a1ebc4bb756db14,blocked_urethane_alternate_parameter_and_charge_validation,no_performance_claim
commercial_system_1e9a19535918fee7_707fe304b16717b6,365,assigned_with_alternate_parameters,True,365,365,gasteiger,1.01221114823e-15,698,955,10,0.066,115,39,fb07cd8ddc7459acdad627dab6e418a4d96fd00e160879e1a311b09557a40b49,"RadonPy debug info: Using alternate angle type c,n,c3 instead of c,ns,c3 | RadonPy debug info: Using alternate angle type c,n,hn instead of c,ns,hn | RadonPy debug info: Using alternate angle type c1,n2,c3 instead of cg,n2,c3 | RadonPy debug info: Using alternate angle type c3,c3,n instead of c3,c3,ns | RadonPy debug info: Using alternate angle type c3,n,c instead of c3,ns,c | RadonPy debug info: Using alternate angle type c3,n,hn instead of c3,ns,hn | RadonPy debug info: Using alternate angle type n,c,o instead of ns,c,o | RadonPy debug info: Using alternate angle type n,c,os instead of ns,c,os | RadonPy debug info: Using alternate angle type n,c3,c3 instead of ns,c3,c3 | RadonPy debug info: Using alternate angle type n,c3,h1 instead of ns,c3,h1 | RadonPy debug info: Using alternate angle type o,c,n instead of o,c,ns | RadonPy debug info: Using alternate angle type o,c1,n2 instead of o,cg,n2 | RadonPy debug info: Using alternate angle type os,c,n instead of os,c,ns | RadonPy debug info: Using alternate bond type c,n instead of c,ns | RadonPy debug info: Using alternate bond type c1,n2 instead of cg,n2 | RadonPy debug info: Using alternate bond type c3,n instead of c3,ns | RadonPy debug info: Using alternate bond type n,c instead of ns,c | RadonPy debug info: Using alternate bond type n,c3 instead of ns,c3 | RadonPy debug info: Using alternate bond type n,hn instead of ns,hn | RadonPy debug info: Using alternate bond type o,c1 instead of o,cg | RadonPy debug info: Using alternate dihedral type c,n,c3,c3 instead of c,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type c,n,c3,h1 instead of c,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type c3,c3,n,c instead of c3,c3,ns,c | RadonPy debug info: Using alternate dihedral type c3,c3,n,hn instead of c3,c3,ns,hn | RadonPy debug info: Using alternate dihedral type c3,n,c,o instead of c3,ns,c,o | RadonPy debug info: Using alternate dihedral type c3,n,c,os instead of c3,ns,c,os | RadonPy debug info: Using alternate dihedral type h1,c3,n,c instead of h1,c3,ns,c | RadonPy debug info: Using alternate dihedral type h1,c3,n,hn instead of h1,c3,ns,hn | RadonPy debug info: Using alternate dihedral type hn,n,c,o instead of hn,ns,c,o | RadonPy debug info: Using alternate dihedral type hn,n,c,os instead of hn,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,c3,c3 instead of hn,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type hn,n,c3,h1 instead of hn,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type o,c,n,c3 instead of o,c,ns,c3 | RadonPy debug info: Using alternate dihedral type o,c,n,hn instead of o,c,ns,hn | RadonPy debug info: Using alternate dihedral type o,c1,n2,c3 instead of o,cg,n2,c3 | RadonPy debug info: Using alternate dihedral type os,c,n,c3 instead of os,c,ns,c3 | RadonPy debug info: Using alternate dihedral type os,c,n,hn instead of os,c,ns,hn | RadonPy debug info: Using alternate improper type n,c,c3,hn instead of ns,c,c3,hn | RadonPy debug info: Using alternate improper type n,c3,c,hn instead of ns,c3,c,hn",GAFF2,1.0b2,5d14893515376a4518e9f1373a1ebc4bb756db14,blocked_urethane_alternate_parameter_and_charge_validation,no_performance_claim
commercial_system_275f68de57f6a031_707fe304b16717b6,489,assigned_with_alternate_parameters,True,489,489,gasteiger,1.14491749414e-15,956,1351,10,0.05,115,39,54837d91b479382e0fbd982ec4666422771618718d1873fb5e8cb1070eb8d424,"RadonPy debug info: Using alternate angle type c,n,c3 instead of c,ns,c3 | RadonPy debug info: Using alternate angle type c,n,hn instead of c,ns,hn | RadonPy debug info: Using alternate angle type c3,c3,n instead of c3,c3,ns | RadonPy debug info: Using alternate angle type c3,n,c instead of c3,ns,c | RadonPy debug info: Using alternate angle type c3,n,hn instead of c3,ns,hn | RadonPy debug info: Using alternate angle type c3,n2,c1 instead of c3,n2,cg | RadonPy debug info: Using alternate angle type n,c,o instead of ns,c,o | RadonPy debug info: Using alternate angle type n,c,os instead of ns,c,os | RadonPy debug info: Using alternate angle type n,c3,c3 instead of ns,c3,c3 | RadonPy debug info: Using alternate angle type n,c3,h1 instead of ns,c3,h1 | RadonPy debug info: Using alternate angle type n2,c1,o instead of n2,cg,o | RadonPy debug info: Using alternate angle type o,c,n instead of o,c,ns | RadonPy debug info: Using alternate angle type os,c,n instead of os,c,ns | RadonPy debug info: Using alternate bond type c,n instead of c,ns | RadonPy debug info: Using alternate bond type c1,o instead of cg,o | RadonPy debug info: Using alternate bond type c3,n instead of c3,ns | RadonPy debug info: Using alternate bond type n,c instead of ns,c | RadonPy debug info: Using alternate bond type n,c3 instead of ns,c3 | RadonPy debug info: Using alternate bond type n,hn instead of ns,hn | RadonPy debug info: Using alternate bond type n2,c1 instead of n2,cg | RadonPy debug info: Using alternate dihedral type c,n,c3,c3 instead of c,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type c,n,c3,h1 instead of c,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type c3,c3,n,c instead of c3,c3,ns,c | RadonPy debug info: Using alternate dihedral type c3,c3,n,hn instead of c3,c3,ns,hn | RadonPy debug info: Using alternate dihedral type c3,n,c,o instead of c3,ns,c,o | RadonPy debug info: Using alternate dihedral type c3,n,c,os instead of c3,ns,c,os | RadonPy debug info: Using alternate dihedral type c3,n2,c1,o instead of c3,n2,cg,o | RadonPy debug info: Using alternate dihedral type h1,c3,n,c instead of h1,c3,ns,c | RadonPy debug info: Using alternate dihedral type h1,c3,n,hn instead of h1,c3,ns,hn | RadonPy debug info: Using alternate dihedral type hn,n,c,o instead of hn,ns,c,o | RadonPy debug info: Using alternate dihedral type hn,n,c,os instead of hn,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,c3,c3 instead of hn,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type hn,n,c3,h1 instead of hn,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type o,c,n,c3 instead of o,c,ns,c3 | RadonPy debug info: Using alternate dihedral type o,c,n,hn instead of o,c,ns,hn | RadonPy debug info: Using alternate dihedral type os,c,n,c3 instead of os,c,ns,c3 | RadonPy debug info: Using alternate dihedral type os,c,n,hn instead of os,c,ns,hn | RadonPy debug info: Using alternate improper type n,c,c3,hn instead of ns,c,c3,hn | RadonPy debug info: Using alternate improper type n,c3,c,hn instead of ns,c3,c,hn",GAFF2,1.0b2,5d14893515376a4518e9f1373a1ebc4bb756db14,blocked_urethane_alternate_parameter_and_charge_validation,no_performance_claim
commercial_system_50aa43042a8e77b6_707fe304b16717b6,476,assigned_with_alternate_parameters,True,476,476,gasteiger,1.1119577481e-15,888,1198,42,0.049,138,34,91a84769df1544e61dfe42ac9da9c42a088ef15be268b00e2477e9c9e5e04674,"RadonPy debug info: Using alternate angle type c,n,ca instead of c,ns,ca | RadonPy debug info: Using alternate angle type c,n,hn instead of c,ns,hn | RadonPy debug info: Using alternate angle type c1,nf,ca instead of cg,nf,ca | RadonPy debug info: Using alternate angle type ca,ca,n instead of ca,ca,ns | RadonPy debug info: Using alternate angle type ca,n,c instead of ca,ns,c | RadonPy debug info: Using alternate angle type ca,n,hn instead of ca,ns,hn | RadonPy debug info: Using alternate angle type n,c,o instead of ns,c,o | RadonPy debug info: Using alternate angle type n,c,os instead of ns,c,os | RadonPy debug info: Using alternate angle type n,ca,ca instead of ns,ca,ca | RadonPy debug info: Using alternate angle type o,c,n instead of o,c,ns | RadonPy debug info: Using alternate angle type o,c1,nf instead of o,cg,nf | RadonPy debug info: Using alternate angle type os,c,n instead of os,c,ns | RadonPy debug info: Using alternate bond type c,n instead of c,ns | RadonPy debug info: Using alternate bond type c1,nf instead of cg,nf | RadonPy debug info: Using alternate bond type ca,n instead of ca,ns | RadonPy debug info: Using alternate bond type n,c instead of ns,c | RadonPy debug info: Using alternate bond type n,ca instead of ns,ca | RadonPy debug info: Using alternate bond type n,hn instead of ns,hn | RadonPy debug info: Using alternate bond type o,c1 instead of o,cg | RadonPy debug info: Using alternate dihedral type c,n,ca,ca instead of c,ns,ca,ca | RadonPy debug info: Using alternate dihedral type ca,ca,n,c instead of ca,ca,ns,c | RadonPy debug info: Using alternate dihedral type ca,ca,n,hn instead of ca,ca,ns,hn | RadonPy debug info: Using alternate dihedral type ca,n,c,o instead of ca,ns,c,o | RadonPy debug info: Using alternate dihedral type ca,n,c,os instead of ca,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,c,o instead of hn,ns,c,o | RadonPy debug info: Using alternate dihedral type hn,n,c,os instead of hn,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,ca,ca instead of hn,ns,ca,ca | RadonPy debug info: Using alternate dihedral type o,c,n,ca instead of o,c,ns,ca | RadonPy debug info: Using alternate dihedral type o,c,n,hn instead of o,c,ns,hn | RadonPy debug info: Using alternate dihedral type o,c1,nf,ca instead of o,cg,nf,ca | RadonPy debug info: Using alternate dihedral type os,c,n,ca instead of os,c,ns,ca | RadonPy debug info: Using alternate dihedral type os,c,n,hn instead of os,c,ns,hn | RadonPy debug info: Using alternate improper type n,c,ca,hn instead of ns,c,ca,hn | RadonPy debug info: Using alternate improper type n,ca,c,hn instead of ns,ca,c,hn",GAFF2,1.0b2,5d14893515376a4518e9f1373a1ebc4bb756db14,blocked_urethane_alternate_parameter_and_charge_validation,no_performance_claim
commercial_system_59ebf4f5a2e01a54_d4bd65fe8c7c0e5c,991,assigned_with_alternate_parameters,True,991,991,gasteiger,1.99710040172e-15,1856,2500,82,0.093,252,34,91a84769df1544e61dfe42ac9da9c42a088ef15be268b00e2477e9c9e5e04674,"RadonPy debug info: Using alternate angle type c,n,ca instead of c,ns,ca | RadonPy debug info: Using alternate angle type c,n,hn instead of c,ns,hn | RadonPy debug info: Using alternate angle type c1,nf,ca instead of cg,nf,ca | RadonPy debug info: Using alternate angle type ca,ca,n instead of ca,ca,ns | RadonPy debug info: Using alternate angle type ca,n,c instead of ca,ns,c | RadonPy debug info: Using alternate angle type ca,n,hn instead of ca,ns,hn | RadonPy debug info: Using alternate angle type n,c,o instead of ns,c,o | RadonPy debug info: Using alternate angle type n,c,os instead of ns,c,os | RadonPy debug info: Using alternate angle type n,ca,ca instead of ns,ca,ca | RadonPy debug info: Using alternate angle type o,c,n instead of o,c,ns | RadonPy debug info: Using alternate angle type o,c1,nf instead of o,cg,nf | RadonPy debug info: Using alternate angle type os,c,n instead of os,c,ns | RadonPy debug info: Using alternate bond type c,n instead of c,ns | RadonPy debug info: Using alternate bond type c1,nf instead of cg,nf | RadonPy debug info: Using alternate bond type ca,n instead of ca,ns | RadonPy debug info: Using alternate bond type n,c instead of ns,c | RadonPy debug info: Using alternate bond type n,ca instead of ns,ca | RadonPy debug info: Using alternate bond type n,hn instead of ns,hn | RadonPy debug info: Using alternate bond type o,c1 instead of o,cg | RadonPy debug info: Using alternate dihedral type c,n,ca,ca instead of c,ns,ca,ca | RadonPy debug info: Using alternate dihedral type ca,ca,n,c instead of ca,ca,ns,c | RadonPy debug info: Using alternate dihedral type ca,ca,n,hn instead of ca,ca,ns,hn | RadonPy debug info: Using alternate dihedral type ca,n,c,o instead of ca,ns,c,o | RadonPy debug info: Using alternate dihedral type ca,n,c,os instead of ca,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,c,o instead of hn,ns,c,o | RadonPy debug info: Using alternate dihedral type hn,n,c,os instead of hn,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,ca,ca instead of hn,ns,ca,ca | RadonPy debug info: Using alternate dihedral type o,c,n,ca instead of o,c,ns,ca | RadonPy debug info: Using alternate dihedral type o,c,n,hn instead of o,c,ns,hn | RadonPy debug info: Using alternate dihedral type o,c1,nf,ca instead of o,cg,nf,ca | RadonPy debug info: Using alternate dihedral type os,c,n,ca instead of os,c,ns,ca | RadonPy debug info: Using alternate dihedral type os,c,n,hn instead of os,c,ns,hn | RadonPy debug info: Using alternate improper type n,c,ca,hn instead of ns,c,ca,hn | RadonPy debug info: Using alternate improper type n,ca,c,hn instead of ns,ca,c,hn",GAFF2,1.0b2,5d14893515376a4518e9f1373a1ebc4bb756db14,blocked_urethane_alternate_parameter_and_charge_validation,no_performance_claim
commercial_system_70d2f0f7e0facf07_d4bd65fe8c7c0e5c,1564,assigned_with_alternate_parameters,True,1564,1564,gasteiger,4.27609336828e-15,3024,4183,42,0.167,467,39,54837d91b479382e0fbd982ec4666422771618718d1873fb5e8cb1070eb8d424,"RadonPy debug info: Using alternate angle type c,n,c3 instead of c,ns,c3 | RadonPy debug info: Using alternate angle type c,n,hn instead of c,ns,hn | RadonPy debug info: Using alternate angle type c3,c3,n instead of c3,c3,ns | RadonPy debug info: Using alternate angle type c3,n,c instead of c3,ns,c | RadonPy debug info: Using alternate angle type c3,n,hn instead of c3,ns,hn | RadonPy debug info: Using alternate angle type c3,n2,c1 instead of c3,n2,cg | RadonPy debug info: Using alternate angle type n,c,o instead of ns,c,o | RadonPy debug info: Using alternate angle type n,c,os instead of ns,c,os | RadonPy debug info: Using alternate angle type n,c3,c3 instead of ns,c3,c3 | RadonPy debug info: Using alternate angle type n,c3,h1 instead of ns,c3,h1 | RadonPy debug info: Using alternate angle type n2,c1,o instead of n2,cg,o | RadonPy debug info: Using alternate angle type o,c,n instead of o,c,ns | RadonPy debug info: Using alternate angle type os,c,n instead of os,c,ns | RadonPy debug info: Using alternate bond type c,n instead of c,ns | RadonPy debug info: Using alternate bond type c1,o instead of cg,o | RadonPy debug info: Using alternate bond type c3,n instead of c3,ns | RadonPy debug info: Using alternate bond type n,c instead of ns,c | RadonPy debug info: Using alternate bond type n,c3 instead of ns,c3 | RadonPy debug info: Using alternate bond type n,hn instead of ns,hn | RadonPy debug info: Using alternate bond type n2,c1 instead of n2,cg | RadonPy debug info: Using alternate dihedral type c,n,c3,c3 instead of c,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type c,n,c3,h1 instead of c,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type c3,c3,n,c instead of c3,c3,ns,c | RadonPy debug info: Using alternate dihedral type c3,c3,n,hn instead of c3,c3,ns,hn | RadonPy debug info: Using alternate dihedral type c3,n,c,o instead of c3,ns,c,o | RadonPy debug info: Using alternate dihedral type c3,n,c,os instead of c3,ns,c,os | RadonPy debug info: Using alternate dihedral type c3,n2,c1,o instead of c3,n2,cg,o | RadonPy debug info: Using alternate dihedral type h1,c3,n,c instead of h1,c3,ns,c | RadonPy debug info: Using alternate dihedral type h1,c3,n,hn instead of h1,c3,ns,hn | RadonPy debug info: Using alternate dihedral type hn,n,c,o instead of hn,ns,c,o | RadonPy debug info: Using alternate dihedral type hn,n,c,os instead of hn,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,c3,c3 instead of hn,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type hn,n,c3,h1 instead of hn,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type o,c,n,c3 instead of o,c,ns,c3 | RadonPy debug info: Using alternate dihedral type o,c,n,hn instead of o,c,ns,hn | RadonPy debug info: Using alternate dihedral type os,c,n,c3 instead of os,c,ns,c3 | RadonPy debug info: Using alternate dihedral type os,c,n,hn instead of os,c,ns,hn | RadonPy debug info: Using alternate improper type n,c,c3,hn instead of ns,c,c3,hn | RadonPy debug info: Using alternate improper type n,c3,c,hn instead of ns,c3,c,hn",GAFF2,1.0b2,5d14893515376a4518e9f1373a1ebc4bb756db14,blocked_urethane_alternate_parameter_and_charge_validation,no_performance_claim
commercial_system_7faa7e08bccea0b7_aa4e010292f6d778,319,assigned_with_alternate_parameters,True,319,319,gasteiger,9.62771529167e-16,615,862,10,0.037,115,39,54837d91b479382e0fbd982ec4666422771618718d1873fb5e8cb1070eb8d424,"RadonPy debug info: Using alternate angle type c,n,c3 instead of c,ns,c3 | RadonPy debug info: Using alternate angle type c,n,hn instead of c,ns,hn | RadonPy debug info: Using alternate angle type c3,c3,n instead of c3,c3,ns | RadonPy debug info: Using alternate angle type c3,n,c instead of c3,ns,c | RadonPy debug info: Using alternate angle type c3,n,hn instead of c3,ns,hn | RadonPy debug info: Using alternate angle type c3,n2,c1 instead of c3,n2,cg | RadonPy debug info: Using alternate angle type n,c,o instead of ns,c,o | RadonPy debug info: Using alternate angle type n,c,os instead of ns,c,os | RadonPy debug info: Using alternate angle type n,c3,c3 instead of ns,c3,c3 | RadonPy debug info: Using alternate angle type n,c3,h1 instead of ns,c3,h1 | RadonPy debug info: Using alternate angle type n2,c1,o instead of n2,cg,o | RadonPy debug info: Using alternate angle type o,c,n instead of o,c,ns | RadonPy debug info: Using alternate angle type os,c,n instead of os,c,ns | RadonPy debug info: Using alternate bond type c,n instead of c,ns | RadonPy debug info: Using alternate bond type c1,o instead of cg,o | RadonPy debug info: Using alternate bond type c3,n instead of c3,ns | RadonPy debug info: Using alternate bond type n,c instead of ns,c | RadonPy debug info: Using alternate bond type n,c3 instead of ns,c3 | RadonPy debug info: Using alternate bond type n,hn instead of ns,hn | RadonPy debug info: Using alternate bond type n2,c1 instead of n2,cg | RadonPy debug info: Using alternate dihedral type c,n,c3,c3 instead of c,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type c,n,c3,h1 instead of c,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type c3,c3,n,c instead of c3,c3,ns,c | RadonPy debug info: Using alternate dihedral type c3,c3,n,hn instead of c3,c3,ns,hn | RadonPy debug info: Using alternate dihedral type c3,n,c,o instead of c3,ns,c,o | RadonPy debug info: Using alternate dihedral type c3,n,c,os instead of c3,ns,c,os | RadonPy debug info: Using alternate dihedral type c3,n2,c1,o instead of c3,n2,cg,o | RadonPy debug info: Using alternate dihedral type h1,c3,n,c instead of h1,c3,ns,c | RadonPy debug info: Using alternate dihedral type h1,c3,n,hn instead of h1,c3,ns,hn | RadonPy debug info: Using alternate dihedral type hn,n,c,o instead of hn,ns,c,o | RadonPy debug info: Using alternate dihedral type hn,n,c,os instead of hn,ns,c,os | RadonPy debug info: Using alternate dihedral type hn,n,c3,c3 instead of hn,ns,c3,c3 | RadonPy debug info: Using alternate dihedral type hn,n,c3,h1 instead of hn,ns,c3,h1 | RadonPy debug info: Using alternate dihedral type o,c,n,c3 instead of o,c,ns,c3 | RadonPy debug info: Using alternate dihedral type o,c,n,hn instead of o,c,ns,hn | RadonPy debug info: Using alternate dihedral type os,c,n,c3 instead of os,c,ns,c3 | RadonPy debug info: Using alternate dihedral type os,c,n,hn instead of os,c,ns,hn | RadonPy debug info: Using alternate improper type n,c,c3,hn instead of ns,c,c3,hn | RadonPy debug info: Using alternate improper type n,c3,c,hn instead of ns,c3,c,hn",GAFF2,1.0b2,5d14893515376a4518e9f1373a1ebc4bb756db14,blocked_urethane_alternate_parameter_and_charge_validation,no_performance_claim
