fragment_name,validation_family,requested_angle_degrees,actual_angle_degrees,dft_energy_hartree,gaff2_total_energy_kcal_mol,gaff2_bond_energy_kcal_mol,gaff2_angle_energy_kcal_mol,gaff2_dihedral_energy_kcal_mol,gaff2_improper_energy_kcal_mol,gaff2_coulomb_energy_kcal_mol,gaff2_lj_energy_kcal_mol,point_status,dft_relative_energy_kcal_mol,gaff2_relative_energy_kcal_mol,gaff2_minus_dft_relative_energy_kcal_mol,model_name,torsion_correction_kcal_mol,corrected_gaff2_energy_unshifted_kcal_mol,corrected_gaff2_relative_energy_kcal_mol
methyl_n_methyl_carbamate,aliphatic_urethane,0,-1.84141661555e-15,-323.833475583,-9.13185989185,0.346180158643,1.00135478319,0.02314379583,0.00137404753741,-15.2076493679,4.7037366909,completed,0,0,0,family_specific::aliphatic_urethane,-0.00177052635989,-0.00177052635989,0
methyl_n_methyl_carbamate,aliphatic_urethane,15,15,-323.831666326,-7.95222551341,0.346180158643,1.00135478319,1.20050186744,0.00137404753741,-15.1497158038,4.64807943362,completed,1.13532607198,1.17963437844,0.04430830646,family_specific::aliphatic_urethane,0.0163712304123,1.19600560885,1.19777613521
methyl_n_methyl_carbamate,aliphatic_urethane,30,30,-323.825770341,-4.26398256239,0.346180158643,1.00135478319,4.88201460003,0.00137404753741,-14.8786422364,4.38373608465,completed,4.8351127776,4.86787732946,0.03276455186,family_specific::aliphatic_urethane,0.101234874383,4.96911220384,4.9708827302
methyl_n_methyl_carbamate,aliphatic_urethane,45,45,-323.817072081,1.02711538179,0.346180158643,1.00135478319,10.1167719506,0.00137404753741,-14.4777347825,4.03916922432,completed,10.2933529265,10.1589752736,-0.1343776529,family_specific::aliphatic_urethane,0.34547004155,10.5044453151,10.5062158415
methyl_n_methyl_carbamate,aliphatic_urethane,60,60,-323.807599362,6.60035910042,0.346180158643,1.00135478319,15.5618451614,0.00137404753741,-14.0654239745,3.75502892414,completed,16.2375739917,15.7322189923,-0.5053549994,family_specific::aliphatic_urethane,0.766589313563,16.4988083059,16.5005788322
methyl_n_methyl_carbamate,aliphatic_urethane,75,75,-323.799908742,11.0391819919,0.346180158643,1.00135478319,19.8380535998,0.00137404753741,-13.7521094249,3.60432882762,completed,21.0635106604,20.1710418837,-0.8924687767,family_specific::aliphatic_urethane,1.06764179276,21.2386836765,21.2404542028
methyl_n_methyl_carbamate,aliphatic_urethane,90,90,-323.796505877,13.2501284592,0.346180158643,1.00135478319,21.8940753349,0.00137404753741,-13.6104102278,3.61755436272,completed,23.1988412619,22.381988351,-0.8168529109,family_specific::aliphatic_urethane,0.751097291272,23.1330856423,23.1348561686
methyl_n_methyl_carbamate,aliphatic_urethane,105,105,-323.7986877,12.8100878779,0.346180158643,1.00135478319,21.2817090259,0.00137404753741,-13.6644330361,3.84390289873,completed,21.8297264396,21.9419477697,0.1122213301,family_specific::aliphatic_urethane,-0.379285620847,21.5626621489,21.5644326752
methyl_n_methyl_carbamate,aliphatic_urethane,120,120,-323.805502576,10.1063148937,0.346180158643,1.00135478319,18.2689697271,0.00137404753741,-13.8921436192,4.3805797963,completed,17.5533270494,19.2381747855,1.6848477361,family_specific::aliphatic_urethane,-2.02012998738,17.2180447981,17.2198153245
methyl_n_methyl_carbamate,aliphatic_urethane,135,135,-323.814462706,6.21297990275,0.346180158643,1.00135478319,13.7611916775,0.00137404753741,-14.2352922287,5.33817146462,completed,11.9307605907,15.3448397946,3.4140792039,family_specific::aliphatic_urethane,-3.76002006712,11.5848197275,11.5865902538
methyl_n_methyl_carbamate,aliphatic_urethane,150,150,-323.822938298,2.51338849607,0.346180158643,1.00135478319,9.05176119661,0.00137404753741,-14.6136572636,6.7263755737,completed,6.61224619645,11.6452483879,5.03300219145,family_specific::aliphatic_urethane,-5.38428669594,6.26096169196,6.26273221832
methyl_n_methyl_carbamate,aliphatic_urethane,165,165,-323.828776087,0.181573992797,0.346180158643,1.00135478319,5.46972608081,0.00137404753741,-14.9384614186,8.30140034121,completed,2.94897866549,9.31343388464,6.36445521915,family_specific::aliphatic_urethane,-6.65630478618,2.65712909846,2.65889962482
methyl_n_phenyl_carbamate,aromatic_urethane,-180,-180,-515.637065963,3.30820971076,0.142093885255,2.81585142821,4.00254856112,1.00175423512e-11,-51.6861010706,48.0338169068,completed,8.52971922672,40.2465050804,31.7167858537,family_specific::aromatic_urethane,-30.3084491922,9.93805588822,10.3371400277
methyl_n_phenyl_carbamate,aromatic_urethane,-165,-165,-515.637801475,-7.26020967551,0.142093885255,2.81585142821,5.27415120155,1.00190078456e-11,-51.4207155258,35.9284093353,completed,8.06817836954,29.6780856941,21.6099073246,family_specific::aromatic_urethane,-23.1374654622,6.54062023194,6.93970437142
methyl_n_phenyl_carbamate,aromatic_urethane,-150,-150,-515.637523125,-19.4735032805,0.142093885255,2.81585142821,8.73460804234,1.00217167898e-11,-50.7917705558,19.6257139196,completed,8.24284546828,17.4647920892,9.22194662092,family_specific::aromatic_urethane,-9.98711050997,7.47768157923,7.87676571872
methyl_n_phenyl_carbamate,aromatic_urethane,-135,-135,-515.633623538,-21.3035361673,0.142093885255,2.81585142821,13.4167720609,1.00128794145e-11,-50.1015144007,12.4232608589,completed,10.6898731867,15.6347592023,4.9448860156,family_specific::aromatic_urethane,-3.51310080046,12.1216584018,12.5207425413
methyl_n_phenyl_carbamate,aromatic_urethane,-120,-120,-515.627235298,-18.4215068422,0.142093885255,2.81585142821,18.0025570146,1.00185193475e-11,-49.5518939773,10.169884807,completed,14.6985546004,18.5167885274,3.818233927,family_specific::aromatic_urethane,-3.98677114221,14.5300173852,14.9291015247
methyl_n_phenyl_carbamate,aromatic_urethane,-105,-105,-515.621344808,-15.5928791804,0.142093885255,2.81585142821,21.1804452895,1.00138564108e-11,-49.2315897926,9.50032000922,completed,18.3948929092,21.3454161892,2.95052328,family_specific::aromatic_urethane,-3.88155765232,17.4638585369,17.8629426764
methyl_n_phenyl_carbamate,aromatic_urethane,-90,-90,-515.618842339,-14.8960787811,0.142093885255,2.81585142821,22.0025479596,1.00246477786e-11,-49.1717983669,9.31522631276,completed,19.9652158957,22.0422165885,2.0770006928,family_specific::aromatic_urethane,-1.62777723466,20.4144393538,20.8135234933
methyl_n_phenyl_carbamate,aromatic_urethane,-75,-75,-515.62119422,-16.9559853066,0.142093885255,2.81585142821,20.1451587463,1.00128794145e-11,-49.3744481295,9.31535876313,completed,18.4893881787,19.982310063,1.4929218843,family_specific::aromatic_urethane,-0.899325150774,19.0829849122,19.4820690517
methyl_n_phenyl_carbamate,aromatic_urethane,-60,-60,-515.627535661,-21.3940919744,0.142093885255,2.81585142821,16.0025390657,1.00190078456e-11,-49.812795616,9.45821926237,completed,14.5100741664,15.5442033952,1.0341292288,family_specific::aromatic_urethane,-1.59564784311,13.9485555521,14.3476396916
methyl_n_phenyl_carbamate,aromatic_urethane,-45,-45,-515.635737668,-27.0486331117,0.142093885255,2.81585142821,10.5883242106,1.00128794145e-11,-50.4177856224,9.82288298663,completed,9.36323711076,9.8896622579,0.52642514714,family_specific::aromatic_urethane,-0.871883352865,9.01777890503,9.41686304452
methyl_n_phenyl_carbamate,aromatic_urethane,-30,-30,-515.643440608,-32.3149970282,0.142093885255,2.81585142821,5.27048847834,1.00143449089e-11,-51.0628712188,10.5194403989,completed,4.52956891025,4.62329834147,0.09372943122,family_specific::aromatic_urethane,0.501281315044,5.12457965651,5.523663796
methyl_n_phenyl_carbamate,aromatic_urethane,-15,-15,-515.648774974,-35.7893986718,0.142093885255,2.81585142821,1.41043753361,1.00138564108e-11,-51.5697206267,11.4119391078,completed,1.18220391318,1.1488966978,-0.03330721538,family_specific::aromatic_urethane,0.25354033784,1.40243703564,1.80152117512
methyl_n_phenyl_carbamate,aromatic_urethane,0,1.81492994851e-14,-515.650658936,-36.9382953696,0.142093885255,2.81585142821,0.00254856111956,1.00190078456e-11,-51.7638064661,11.8650172218,completed,0,0,0,family_specific::aromatic_urethane,-0.399084139482,-0.399084139482,0
methyl_n_phenyl_carbamate,aromatic_urethane,15,15,-515.648774947,-35.7893867515,0.142093885255,2.81585142821,1.41044820778,1.00128794145e-11,-51.569716488,11.4119362153,completed,1.18222106713,1.14890861815,-0.03331244898,family_specific::aromatic_urethane,0.25354033784,1.40244895599,1.80153309547
methyl_n_phenyl_carbamate,aromatic_urethane,30,30,-515.643440381,-32.3149741682,0.142093885255,2.81585142821,5.27050702876,1.00114139201e-11,-51.0628641636,10.5194376533,completed,4.52971150021,4.62332120147,0.09360970126,family_specific::aromatic_urethane,0.501281315044,5.12460251651,5.523686656
methyl_n_phenyl_carbamate,aromatic_urethane,45,45,-515.635737665,-27.0486046546,0.142093885255,2.81585142821,10.5883457869,1.0014833407e-11,-50.4177774266,9.82288167161,completed,9.36323894369,9.88969071502,0.52645177133,family_specific::aromatic_urethane,-0.871883352865,9.01780736215,9.41689150164
methyl_n_phenyl_carbamate,aromatic_urethane,60,60,-515.627535505,-21.3940656299,0.142093885255,2.81585142821,16.0025580565,1.00119024182e-11,-49.8127879349,9.45821893512,completed,14.5101717025,15.5442297398,1.0340580373,family_specific::aromatic_urethane,-1.59564784311,13.9485818967,14.3476660362
methyl_n_phenyl_carbamate,aromatic_urethane,75,75,-515.621194357,-16.9559676402,0.142093885255,2.81585142821,20.1451702712,1.0014833407e-11,-49.37444221,9.3153589851,completed,18.4893022031,19.9823277294,1.4930255263,family_specific::aromatic_urethane,-0.899325150774,19.0830025786,19.4820867181
methyl_n_phenyl_carbamate,aromatic_urethane,90,90,-515.618842521,-14.8960733943,0.142093885255,2.81585142821,22.0025491627,1.00165653549e-11,-49.1717950496,9.31522717913,completed,19.9651015616,22.0422219753,2.0771204137,family_specific::aromatic_urethane,-1.62777723466,20.4144447406,20.8135288801
methyl_n_phenyl_carbamate,aromatic_urethane,105,105,-515.621344866,-15.5928856253,0.142093885255,2.81585142821,21.1804360888,1.00119024182e-11,-49.2315895893,9.50032256167,completed,18.3948563605,21.3454097443,2.9505533838,family_specific::aromatic_urethane,-3.88155765232,17.463852092,17.8629362315
methyl_n_phenyl_carbamate,aromatic_urethane,120,120,-515.627235285,-18.4215182796,0.142093885255,2.81585142821,18.0025401076,1.00231822842e-11,-49.5518970635,10.1698933628,completed,14.6985629499,18.51677709,3.8182141401,family_specific::aromatic_urethane,-3.98677114221,14.5300059478,14.9290900873
methyl_n_phenyl_carbamate,aromatic_urethane,135,135,-515.633623509,-21.3035299133,0.142093885255,2.81585142821,13.4167521861,1.0022693786e-11,-50.1015203827,12.4232929698,completed,10.6898916113,15.6347654563,4.944873845,family_specific::aromatic_urethane,-3.51310080046,12.1216646558,12.5207487953
methyl_n_phenyl_carbamate,aromatic_urethane,150,150,-515.637523252,-19.4734209968,0.142093885255,2.81585142821,8.73459069502,1.00170538531e-11,-50.7917778782,19.6258208729,completed,8.24276596704,17.4648743729,9.22210840586,family_specific::aromatic_urethane,-9.98711050997,7.47776386293,7.87684800242
methyl_n_phenyl_carbamate,aromatic_urethane,165,165,-515.637801397,-7.2600373066,0.142093885255,2.81585142821,5.27414115015,1.00185193475e-11,-51.4207209289,35.9285971586,completed,8.06822722837,29.678258063,21.6100308346,family_specific::aromatic_urethane,-23.1374654622,6.54079260084,6.93987674032
methyl_n_methyl_carbamate,aliphatic_urethane,-180,-180,-323.830775779,-0.289605168577,0.346180158643,1.00135478319,4.01910149626,0.00137404753741,-15.1225430131,9.4649273589,completed,1.69415306847,8.84225472327,7.1481016548,pooled_common,-15.9467492316,-7.10449450831,0
methyl_n_methyl_carbamate,aliphatic_urethane,-165,-165,-323.828845124,0.746980845879,0.346180158643,1.00135478319,5.10683196849,0.00137404753741,-15.0994541708,9.39069405884,completed,2.90565728305,9.87884073773,6.97318345468,pooled_common,-14.5129441502,-4.63410341251,2.4703910958
methyl_n_methyl_carbamate,aliphatic_urethane,-150,-150,-323.823624461,2.79948474302,0.346180158643,1.00135478319,8.43250716083,0.00137404753741,-14.8605487904,7.87861738323,completed,6.18167268261,11.9313446349,5.74967195229,pooled_common,-10.7763728109,1.15497182403,8.25946633235
methyl_n_methyl_carbamate,aliphatic_urethane,-135,-135,-323.816023389,5.89446532082,0.346180158643,1.00135478319,13.0694667706,0.00137404753741,-14.4771427957,5.95323235654,completed,10.9514170355,15.0263252127,4.0749081772,pooled_common,-6.15332431739,8.87300089531,15.9774954036
methyl_n_methyl_carbamate,aliphatic_urethane,-120,-120,-323.807428709,9.58153328761,0.346180158643,1.00135478319,17.7155209681,0.00137404753741,-14.0705492919,4.587652622,completed,16.3446604066,18.7133931795,2.3687327729,pooled_common,-2.22712796986,16.4862652096,23.5907597179
methyl_n_methyl_carbamate,aliphatic_urethane,-105,-105,-323.800010192,12.5279258553,0.346180158643,1.00135478319,21.0459409462,0.00137404753741,-13.7571622034,3.8902381231,completed,20.9998501211,21.6597857471,0.659935626,pooled_common,-0.0237937963794,21.6359919507,28.740486459
methyl_n_methyl_carbamate,aliphatic_urethane,-90,-90,-323.796400392,13.4273554601,0.346180158643,1.00135478319,22.0738586945,0.00137404753741,-13.614319186,3.61890696227,completed,23.265033694,22.559215352,-0.705818342,pooled_common,0.37571505758,22.9349304096,30.0394249179
methyl_n_methyl_carbamate,aliphatic_urethane,-75,-75,-323.798332605,11.6842722026,0.346180158643,1.00135478319,20.4211364597,0.00137404753741,-13.671973785,3.58620053856,completed,22.0525521291,20.8161320945,-1.2364200346,pooled_common,-0.2921213546,20.5240107399,27.6285052482
methyl_n_methyl_carbamate,aliphatic_urethane,-60,-60,-323.805239865,7.56656850201,0.346180158643,1.00135478319,16.4266878335,0.00137404753741,-13.9148569133,3.70582859242,completed,17.7181809725,16.6984283939,-1.0197525786,pooled_common,-1.00482867743,15.6935997165,22.7980942248
methyl_n_methyl_carbamate,aliphatic_urethane,-45,-45,-323.814731276,2.0646370518,0.346180158643,1.00135478319,11.0627489228,0.00137404753741,-14.2867184129,3.93969755253,completed,11.7622302316,11.1964969436,-0.565733288,pooled_common,-1.06201909235,10.1344778512,17.2389723596
methyl_n_methyl_carbamate,aliphatic_urethane,-30,-30,-323.824005376,-3.42300713112,0.346180158643,1.00135478319,5.68105199537,0.00137404753741,-14.6974332729,4.24446515707,completed,5.94264507117,5.70885276072,-0.23379231045,pooled_common,-0.422357361319,5.2864953994,12.3909899077
methyl_n_methyl_carbamate,aliphatic_urethane,-15,-15,-323.830751809,-7.49463432629,0.346180158643,1.00135478319,1.65645869465,0.00137404753741,-15.0379858737,4.53798386342,completed,1.70919445535,1.63722556556,-0.07196888979,pooled_common,0.398172481748,2.03539804731,9.13989255562
methyl_n_methyl_carbamate,aliphatic_urethane,0,-1.84141661555e-15,-323.833475583,-9.13185989185,0.346180158643,1.00135478319,0.02314379583,0.00137404753741,-15.2076493679,4.7037366909,completed,0,0,0,pooled_common,0.764632296948,0.764632296948,7.86912680526
methyl_n_methyl_carbamate,aliphatic_urethane,15,15,-323.831666326,-7.95222551341,0.346180158643,1.00135478319,1.20050186744,0.00137404753741,-15.1497158038,4.64807943362,completed,1.13532607198,1.17963437844,0.04430830646,pooled_common,0.398172481748,1.57780686019,8.6823013685
methyl_n_methyl_carbamate,aliphatic_urethane,30,30,-323.825770341,-4.26398256239,0.346180158643,1.00135478319,4.88201460003,0.00137404753741,-14.8786422364,4.38373608465,completed,4.8351127776,4.86787732946,0.03276455186,pooled_common,-0.422357361319,4.44551996814,11.5500144765
methyl_n_methyl_carbamate,aliphatic_urethane,45,45,-323.817072081,1.02711538179,0.346180158643,1.00135478319,10.1167719506,0.00137404753741,-14.4777347825,4.03916922432,completed,10.2933529265,10.1589752736,-0.1343776529,pooled_common,-1.06201909235,9.09695618125,16.2014506896
methyl_n_methyl_carbamate,aliphatic_urethane,60,60,-323.807599362,6.60035910042,0.346180158643,1.00135478319,15.5618451614,0.00137404753741,-14.0654239745,3.75502892414,completed,16.2375739917,15.7322189923,-0.5053549994,pooled_common,-1.00482867743,14.7273903149,21.8318848232
methyl_n_methyl_carbamate,aliphatic_urethane,75,75,-323.799908742,11.0391819919,0.346180158643,1.00135478319,19.8380535998,0.00137404753741,-13.7521094249,3.60432882762,completed,21.0635106604,20.1710418837,-0.8924687767,pooled_common,-0.2921213546,19.8789205291,26.9834150374
methyl_n_methyl_carbamate,aliphatic_urethane,90,90,-323.796505877,13.2501284592,0.346180158643,1.00135478319,21.8940753349,0.00137404753741,-13.6104102278,3.61755436272,completed,23.1988412619,22.381988351,-0.8168529109,pooled_common,0.37571505758,22.7577034086,29.8621979169
methyl_n_methyl_carbamate,aliphatic_urethane,105,105,-323.7986877,12.8100878779,0.346180158643,1.00135478319,21.2817090259,0.00137404753741,-13.6644330361,3.84390289873,completed,21.8297264396,21.9419477697,0.1122213301,pooled_common,-0.0237937963794,21.9181539733,29.0226484816
methyl_n_methyl_carbamate,aliphatic_urethane,120,120,-323.805502576,10.1063148937,0.346180158643,1.00135478319,18.2689697271,0.00137404753741,-13.8921436192,4.3805797963,completed,17.5533270494,19.2381747855,1.6848477361,pooled_common,-2.22712796986,17.0110468156,24.1155413239
methyl_n_methyl_carbamate,aliphatic_urethane,135,135,-323.814462706,6.21297990275,0.346180158643,1.00135478319,13.7611916775,0.00137404753741,-14.2352922287,5.33817146462,completed,11.9307605907,15.3448397946,3.4140792039,pooled_common,-6.15332431739,9.19151547721,16.2960099855
methyl_n_methyl_carbamate,aliphatic_urethane,150,150,-323.822938298,2.51338849607,0.346180158643,1.00135478319,9.05176119661,0.00137404753741,-14.6136572636,6.7263755737,completed,6.61224619645,11.6452483879,5.03300219145,pooled_common,-10.7763728109,0.868875577034,7.97337008535
methyl_n_methyl_carbamate,aliphatic_urethane,165,165,-323.828776087,0.181573992797,0.346180158643,1.00135478319,5.46972608081,0.00137404753741,-14.9384614186,8.30140034121,completed,2.94897866549,9.31343388464,6.36445521915,pooled_common,-14.5129441502,-5.1995102656,1.90498424271
methyl_n_phenyl_carbamate,aromatic_urethane,-180,-180,-515.637065963,3.30820971076,0.142093885255,2.81585142821,4.00254856112,1.00175423512e-11,-51.6861010706,48.0338169068,completed,8.52971922672,40.2465050804,31.7167858537,pooled_common,-15.9467492316,24.2997558488,23.5351235519
methyl_n_phenyl_carbamate,aromatic_urethane,-165,-165,-515.637801475,-7.26020967551,0.142093885255,2.81585142821,5.27415120155,1.00190078456e-11,-51.4207155258,35.9284093353,completed,8.06817836954,29.6780856941,21.6099073246,pooled_common,-14.5129441502,15.1651415439,14.4005092469
methyl_n_phenyl_carbamate,aromatic_urethane,-150,-150,-515.637523125,-19.4735032805,0.142093885255,2.81585142821,8.73460804234,1.00217167898e-11,-50.7917705558,19.6257139196,completed,8.24284546828,17.4647920892,9.22194662092,pooled_common,-10.7763728109,6.68841927833,5.92378698139
methyl_n_phenyl_carbamate,aromatic_urethane,-135,-135,-515.633623538,-21.3035361673,0.142093885255,2.81585142821,13.4167720609,1.00128794145e-11,-50.1015144007,12.4232608589,completed,10.6898731867,15.6347592023,4.9448860156,pooled_common,-6.15332431739,9.48143488491,8.71680258796
methyl_n_phenyl_carbamate,aromatic_urethane,-120,-120,-515.627235298,-18.4215068422,0.142093885255,2.81585142821,18.0025570146,1.00185193475e-11,-49.5518939773,10.169884807,completed,14.6985546004,18.5167885274,3.818233927,pooled_common,-2.22712796986,16.2896605575,15.5250282606
methyl_n_phenyl_carbamate,aromatic_urethane,-105,-105,-515.621344808,-15.5928791804,0.142093885255,2.81585142821,21.1804452895,1.00138564108e-11,-49.2315897926,9.50032000922,completed,18.3948929092,21.3454161892,2.95052328,pooled_common,-0.0237937963794,21.3216223928,20.5569900959
methyl_n_phenyl_carbamate,aromatic_urethane,-90,-90,-515.618842339,-14.8960787811,0.142093885255,2.81585142821,22.0025479596,1.00246477786e-11,-49.1717983669,9.31522631276,completed,19.9652158957,22.0422165885,2.0770006928,pooled_common,0.37571505758,22.4179316461,21.6532993491
methyl_n_phenyl_carbamate,aromatic_urethane,-75,-75,-515.62119422,-16.9559853066,0.142093885255,2.81585142821,20.1451587463,1.00128794145e-11,-49.3744481295,9.31535876313,completed,18.4893881787,19.982310063,1.4929218843,pooled_common,-0.2921213546,19.6901887084,18.9255564115
methyl_n_phenyl_carbamate,aromatic_urethane,-60,-60,-515.627535661,-21.3940919744,0.142093885255,2.81585142821,16.0025390657,1.00190078456e-11,-49.812795616,9.45821926237,completed,14.5100741664,15.5442033952,1.0341292288,pooled_common,-1.00482867743,14.5393747178,13.7747424208
methyl_n_phenyl_carbamate,aromatic_urethane,-45,-45,-515.635737668,-27.0486331117,0.142093885255,2.81585142821,10.5883242106,1.00128794145e-11,-50.4177856224,9.82288298663,completed,9.36323711076,9.8896622579,0.52642514714,pooled_common,-1.06201909235,8.82764316555,8.0630108686
methyl_n_phenyl_carbamate,aromatic_urethane,-30,-30,-515.643440608,-32.3149970282,0.142093885255,2.81585142821,5.27048847834,1.00143449089e-11,-51.0628712188,10.5194403989,completed,4.52956891025,4.62329834147,0.09372943122,pooled_common,-0.422357361319,4.20094098015,3.4363086832
methyl_n_phenyl_carbamate,aromatic_urethane,-15,-15,-515.648774974,-35.7893986718,0.142093885255,2.81585142821,1.41043753361,1.00138564108e-11,-51.5697206267,11.4119391078,completed,1.18220391318,1.1488966978,-0.03330721538,pooled_common,0.398172481748,1.54706917955,0.782436882599
methyl_n_phenyl_carbamate,aromatic_urethane,0,1.81492994851e-14,-515.650658936,-36.9382953696,0.142093885255,2.81585142821,0.00254856111956,1.00190078456e-11,-51.7638064661,11.8650172218,completed,0,0,0,pooled_common,0.764632296948,0.764632296948,0
methyl_n_phenyl_carbamate,aromatic_urethane,15,15,-515.648774947,-35.7893867515,0.142093885255,2.81585142821,1.41044820778,1.00128794145e-11,-51.569716488,11.4119362153,completed,1.18222106713,1.14890861815,-0.03331244898,pooled_common,0.398172481748,1.5470810999,0.782448802949
methyl_n_phenyl_carbamate,aromatic_urethane,30,30,-515.643440381,-32.3149741682,0.142093885255,2.81585142821,5.27050702876,1.00114139201e-11,-51.0628641636,10.5194376533,completed,4.52971150021,4.62332120147,0.09360970126,pooled_common,-0.422357361319,4.20096384015,3.4363315432
methyl_n_phenyl_carbamate,aromatic_urethane,45,45,-515.635737665,-27.0486046546,0.142093885255,2.81585142821,10.5883457869,1.0014833407e-11,-50.4177774266,9.82288167161,completed,9.36323894369,9.88969071502,0.52645177133,pooled_common,-1.06201909235,8.82767162267,8.06303932572
methyl_n_phenyl_carbamate,aromatic_urethane,60,60,-515.627535505,-21.3940656299,0.142093885255,2.81585142821,16.0025580565,1.00119024182e-11,-49.8127879349,9.45821893512,completed,14.5101717025,15.5442297398,1.0340580373,pooled_common,-1.00482867743,14.5394010624,13.7747687654
methyl_n_phenyl_carbamate,aromatic_urethane,75,75,-515.621194357,-16.9559676402,0.142093885255,2.81585142821,20.1451702712,1.0014833407e-11,-49.37444221,9.3153589851,completed,18.4893022031,19.9823277294,1.4930255263,pooled_common,-0.2921213546,19.6902063748,18.9255740779
methyl_n_phenyl_carbamate,aromatic_urethane,90,90,-515.618842521,-14.8960733943,0.142093885255,2.81585142821,22.0025491627,1.00165653549e-11,-49.1717950496,9.31522717913,completed,19.9651015616,22.0422219753,2.0771204137,pooled_common,0.37571505758,22.4179370329,21.6533047359
methyl_n_phenyl_carbamate,aromatic_urethane,105,105,-515.621344866,-15.5928856253,0.142093885255,2.81585142821,21.1804360888,1.00119024182e-11,-49.2315895893,9.50032256167,completed,18.3948563605,21.3454097443,2.9505533838,pooled_common,-0.0237937963794,21.3216159479,20.556983651
