   0.7008477413    2.6414735830    4.6302563868
   1.6808477413    2.6414735830    4.3676661782
   1.1908477413    3.4901784788    4.3676661782
   0.2108477413    3.4901784788    4.3676661782
  -0.2791522587    2.6414735830    4.3676661782
   2.3982575327    2.6414735830    3.6502563868
   2.0740811090    3.6391860255    3.6502563868
   1.2253762133    4.2558062260    3.6502563868
   0.1763192694    4.2558062260    3.6502563868
  -0.6723856263    3.6391860255    3.6502563868
  -0.9965620501    2.6414735830    3.6502563868
   2.6608477413    2.6414735830    2.6702563868
   2.3982575327    3.6214735830    2.6702563868
   1.6808477413    4.3388833745    2.6702563868
   0.7008477413    4.6014735830    2.6702563868
  -0.2791522587    4.3388833745    2.6702563868
  -0.9965620501    3.6214735830    2.6702563868
  -1.2591522587    2.6414735830    2.6702563868
   2.3982575327    2.6414735830    1.6902563868
   2.0740811090    3.6391860255    1.6902563868
   1.2253762133    4.2558062260    1.6902563868
   0.1763192694    4.2558062260    1.6902563868
  -0.6723856263    3.6391860255    1.6902563868
  -0.9965620501    2.6414735830    1.6902563868
   1.6808477413    2.6414735830    0.9728465953
   1.1908477413    3.4901784788    0.9728465953
   0.2108477413    3.4901784788    0.9728465953
  -0.2791522587    2.6414735830    0.9728465953
   0.7008477413    2.6414735830    0.7102563868
   0.6466183136    1.4796321702    4.5952041984
   1.6966183136    1.4796321702    4.3138575463
  -0.4033816864    1.4796321702    4.3138575463
   2.4652716616    1.4796321702    3.5452041984
  -1.0983667952    1.9920060279    3.5452041984
  -1.0983667952    0.9672583125    3.5452041984
   2.7466183136    1.4796321702    2.4952041984
  -1.3923595030    1.9821950652    2.4952041984
   2.4652716616    1.4796321702    1.4452041984
  -1.0983667952    1.9920060279    1.4452041984
   1.6966183136    1.4796321702    0.6765508504
   1.1716183136    2.3889588442    0.6765508504
   0.1216183136    2.3889588442    0.6765508504
   0.5993572040    0.3180808792    4.4268144957
   1.6493572040    0.3180808792    4.1454678436
  -0.4506427960    0.3180808792    4.1454678436
   0.0743572040   -0.5912457948    4.1454678436
   1.1243572040   -0.5912457948    4.1454678436
   2.4180105519    0.3180808792    3.3768144957
   0.3405358469   -1.4820612000    3.3768144957
   1.3548531082   -1.3362243946    3.3768144957
   2.1293057579   -0.6651573536    3.3768144957
   2.6993572040    0.3180808792    2.3268144957
   0.8524842325   -1.7666077565    2.3268144957
   1.7922931721   -1.4101852392    2.3268144957
   2.4588148579   -0.6578377821    2.3268144957
   2.4180105519    0.3180808792    1.2768144957
   1.3548531082   -1.3362243946    1.2768144957
   2.1293057579   -0.6651573536    1.2768144957
  -1.1122969162    1.9341813986    1.3695863943
  -0.1144996248   -2.1140413466    1.3695863943
   0.8253093148   -1.7576188294    1.3695863943
  -1.5585913196    1.3450937826    0.3195863943
  -1.9378450697    1.4682522911    2.8101530709
  -2.8699883788   -1.7063362817    2.8101530709
  -1.9378450697   -2.1320318672    2.8101530709
