queue_rank,formulation_id,combination_id,diisocyanate_id,diisocyanate_smiles,macrodiol_proxy_id,macrodiol_proxy_smiles,chain_extender_id,chain_extender_smiles,macrodiol_nominal_mn_g_mol,hard_segment_mass_fraction_target,nco_oh_ratio_target,total_structure_review_alert_count,procurement_status,ehs_status,literature_novelty_status,experimental_eligibility,dft_stage,dft_protocol_id,dft_calculation_status,dft_input_status,md_stage,md_block_reason,queue_selection_basis,performance_claim_status,citation_keys
21,formulation_e5c1846faf0187a0,combo_0e94107cf12fcb98,polyuniverse_dinco_c716de5f027f8966961c,O=C=Nc1ccc(-c2cccc3c2C(c2ccc(N=C=O)cc2)c2ccccc2-3)cc1,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,chemical_1ace6e6abb3b5be3,Oc1ccc(O)c2c1C1CCC2C1,2000,0.45,1.02,4,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
22,formulation_f9ce9ca312f88241,combo_65ea34e8298078fa,polyuniverse_dinco_d6e57fb34f6442032c80,COc1ccc(OC)c(N(c2ccc(N=C=O)cc2)c2ccc(N=C=O)cc2)c1,chemical_f59a0ec9b5c263ad,CCCCCCCCC(CO)(CO)CCCCCCCC,chemical_72b7ed7d3d268fd7,CC(C)CC(CO)(CO)CC(C)C,2000,0.45,1.02,2,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
23,formulation_2e2962a70eb4964d,combo_f9547983ececfb22,polyuniverse_dinco_72c91e88a4c33aabb96c,O=C=Nc1no[n+]([O-])c1N=C=O,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,chemical_28a648027cd37607,OCCCCCCCCCO,2000,0.45,1.02,3,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
24,formulation_ead7404e0f476f44,combo_a503544e84746d5f,polyuniverse_dinco_7bf0d3c1efc36d46299a,O=C=NCCCC(CN=C=O)CC12CCC(CC1)C2,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,chemical_2a0d22152800ae85,Oc1ccc(Oc2ccc(O)cc2)cc1,2000,0.45,1.02,4,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
25,formulation_4d01b1852205bb9a,combo_52772b5446327f2a,polyuniverse_dinco_2c849f9c85ebe823e4a4,C[C@@H]1C[C@@H]2C[C@H](C)[C@H]3CC[C@](C)(N=C=O)[C@H]4CC[C@@H]([C@@H]2[C@H]34)[C@]1(C)N=C=O,chemical_6364c045bd73da83,Oc1cccc(Oc2ccc(Oc3cccc(O)c3)cc2)c1,chemical_ca5e105838153c99,CCC(CO)CC(CC)CO,2000,0.45,1.02,2,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
26,formulation_85e140de55ff1202,combo_e11833e33b73dc48,polyuniverse_dinco_36587639e34b8082240f,N#COCC12CC(CCCN=C=O)C(CC1CCN=C=O)C2,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,chemical_2dad29ca9d88607e,OC1CCC(C2CCC(O)CC2)CC1,2000,0.45,1.02,2,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
27,formulation_4a34038f085d0f11,combo_6702af594504f562,polyuniverse_dinco_61e84547e1c5aa376ad9,O=C=NCC12CC(C3CCCC31)C1C3CCC(C3)C12CN=C=O,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,chemical_706c38f2fda91d2c,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,2000,0.45,1.02,3,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
28,formulation_1b70a1bc7684bc09,combo_2abdfe40f0bc3da1,polyuniverse_dinco_01e918a682cd6d3022ac,N#COc1cc(-c2cc(N=C=O)oc2OC#N)c(N=C=O)o1,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,chemical_79b196ca779aae4e,OCc1ccccc1CO,2000,0.45,1.02,5,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
29,formulation_1d2861c1d37a0b7d,combo_b183491bf3febf04,polyuniverse_dinco_629ef888e16fc71a3a21,CC(CN=C=O)CO[C@@H]1COC2C1OCC2(C)OCC(C)CN=C=O,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,chemical_28a648027cd37607,OCCCCCCCCCO,2000,0.45,1.02,2,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
30,formulation_0220901f4becf3a1,combo_53e7dfe9f020af2e,polyuniverse_dinco_29fcbdd3c8cf8655b397,CCCCC(CC)(CCC)CC1(N=C=O)CCC(C)C(N=C=O)C1,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,chemical_28a648027cd37607,OCCCCCCCCCO,2000,0.45,1.02,2,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
31,formulation_42a11d6ba7ab69f7,combo_8a88e4fbf787ca8f,polyuniverse_dinco_e3bd88989ad52de46012,O=C=Nc1cccc(CC2(N=C=O)CCCCC2)c1,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,chemical_dd2ebb8c8aeed446,Oc1ccc2c(O)cccc2c1,2000,0.45,1.02,3,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
32,formulation_e537c0a314e29d39,combo_f0966c97c6ac9e76,polyuniverse_dinco_7df67f418ef75f339395,CC1CC(N=C=O)C(N=C=O)(C(C)C)C(c2ccccc2)(c2ccccc2)C1,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,chemical_6ee30a16c1c450ed,OC1CCCCC1O,2000,0.45,1.02,4,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
33,formulation_a65e9216c6b0d199,combo_d0e18aed136256d6,polyuniverse_dinco_fd5f159552c1f70f915c,O=C=NCCC(CN(CC(CCN=C=O)([N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,chemical_bacbda6c95c1bb67,Cc1ccc(O)c(Cc2cc(C)ccc2O)c1,2000,0.45,1.02,3,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
34,formulation_a60af4bd9d1ce45c,combo_200fbee15196d143,polyuniverse_dinco_8ec7a31c579192711514,CC1CCC2C(C1)C(N=C=O)C1C3CCC(C3)C1C2N=C=O,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,chemical_48e0f37b8f35d22d,Cc1c(C)c(CO)c(C)c(C)c1CO,2000,0.45,1.02,2,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
35,formulation_840fb34ecb3264c8,combo_4e914e0da486e7cc,polyuniverse_dinco_e9c64a150258b8ae2353,O=C=NC(F)C(F)(F)C(F)(F)N=C=O,chemical_1f862d0fb910ec42,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,chemical_1ace6e6abb3b5be3,Oc1ccc(O)c2c1C1CCC2C1,2000,0.45,1.02,4,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
36,formulation_fa80c1e4ca515e40,combo_4810cc1dc9f65dd4,polyuniverse_dinco_fbadb623a6ef1950d388,O=C=NC(Cc1ccc2ccccc2c1)C(N=C=O)c1ccc2ccccc2c1,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,2000,0.45,1.02,3,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
37,formulation_286200806f7e0f3d,combo_638f2b4ae55ec11d,polyuniverse_dinco_7ae84879e7df0d84fdfa,O=C=NC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)N=C=O,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,chemical_72b7ed7d3d268fd7,CC(C)CC(CO)(CO)CC(C)C,2000,0.45,1.02,3,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
38,formulation_796efd5f9fd61679,combo_99b756bb6e259fe2,polyuniverse_dinco_473f746a39152067a95e,O=C=Nc1ccc(OCC(F)(F)C(F)F)c(N=C=O)c1,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,chemical_16bdee252ed11d7a,CC(O)C(C)O,2000,0.45,1.02,4,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
39,formulation_01148b4094827358,combo_6bbc2ea92413a5d9,polyuniverse_dinco_e191aa437a5bb122583c,CCC(CC12CCC(C1)C(N=C=O)C2)N=C=O,chemical_f59a0ec9b5c263ad,CCCCCCCCC(CO)(CO)CCCCCCCC,chemical_1ace6e6abb3b5be3,Oc1ccc(O)c2c1C1CCC2C1,2000,0.45,1.02,2,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
40,formulation_f9f10d3ade4037a4,combo_068a13fff1480b79,polyuniverse_dinco_7988a8eeb838489f4eaf,O=C=NCCCCC(COc1ccc(Oc2ccccc2)cc1)N=C=O,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,chemical_28a648027cd37607,OCCCCCCCCCO,2000,0.45,1.02,3,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
41,formulation_fc32b1c370cac2c9,combo_d7aaf9913fa5f16c,polyuniverse_dinco_016bfd4c165aa545a7db,Cc1c(CCCCCCN=C=O)cccc1N=C=O,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,chemical_831d24f7368b3f75,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,2000,0.45,1.02,4,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
42,formulation_6bddf7c8a6a4ea98,combo_858c9fd47baeb5f1,polyuniverse_dinco_d99b46b0b115b20a069f,CC1(C)CC(C)(CN=C=O)C(C2CCCCC2)C(N=C=O)(C2CCCCC2)C1,chemical_1f862d0fb910ec42,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,chemical_2a0d22152800ae85,Oc1ccc(Oc2ccc(O)cc2)cc1,2000,0.45,1.02,3,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
43,formulation_63e10a27d14b29c6,combo_ed0df75c87f84636,polyuniverse_dinco_f4a3c1923033f08d5b48,Cc1c(Cl)cc(N=C=O)cc1C(Cl)(N=C=O)c1ccccc1,chemical_6364c045bd73da83,Oc1cccc(Oc2ccc(Oc3cccc(O)c3)cc2)c1,chemical_6ee30a16c1c450ed,OC1CCCCC1O,2000,0.45,1.02,4,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
44,formulation_880e21cfce3261df,combo_10df875417c63772,polyuniverse_dinco_236875b2e3fa5e54ba5a,CCC(N=C=O)c1cc(C#N)cc(C(CC)N=C=O)c1,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,chemical_3635aefc1005d8ad,CC(C)(O)CCC(C)(C)O,2000,0.45,1.02,4,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
45,formulation_d657c942dee289ab,combo_c427afb53246a8c9,polyuniverse_dinco_85368c1d86f60fbe6dfa,O=C=NCC1CCC(CN=C=O)(CC2CCCCC2)CC1CC1CCCCC1,chemical_e4aa17432292bb19,Cc1cc2c(cc1O)C(C)(C)CC1(CC(C)(C)c3cc(O)c(C)cc3O1)O2,chemical_16bdee252ed11d7a,CC(O)C(C)O,2000,0.45,1.02,2,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
46,formulation_b89358bd089ea8a8,combo_d6401c51dae2bd86,polyuniverse_dinco_9a439aa6493516a05f38,Cc1ccc(C(C)N=C=O)c(C(C)N=C=O)c1C,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,chemical_75fb481cd45cc100,CCCCC(CC)(CO)CO,2000,0.45,1.02,3,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
47,formulation_0d06acf6d1cb0f60,combo_eb472c6812bd9cfb,polyuniverse_dinco_24471fc1c458b69a01cd,O=C=NC1CC(N=C=O)C2CCCc3cccc1c32,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,chemical_5be20976c2a9d662,Oc1c(F)c(F)c(O)c(F)c1F,2000,0.45,1.02,5,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
48,formulation_af1abe21c39d8313,combo_6c95c352bd23c382,polyuniverse_dinco_57af23a42ae72d943289,CCC1C2(N=C=O)CC3CC(C2)CC1(C12CC4CC(CC(N=C=O)(C4)C1)C2)C3,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,chemical_831d24f7368b3f75,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,2000,0.45,1.02,4,not_checked,requires_sds_and_local_EHS_review,not_checked,blocked_pending_manual_review,tier1_monomer_reactivity_and_conformer_screen,TPU-DFT-T1-v1,not_started,requires_conformer_generation_and_charge_spin_review,on_hold_pending_real_macrodiol_identity_Mn_Mw_PDI,macrodiol_is_structure_proxy_not_real_oligomer_distribution,component_union_morgan_maxmin_diversity,no_performance_claim,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
