combination_id,diisocyanate_id,diisocyanate_smiles,diisocyanate_mw_g_mol,macrodiol_proxy_id,macrodiol_proxy_smiles,macrodiol_proxy_monomer_mw_g_mol,chain_extender_id,chain_extender_smiles,chain_extender_mw_g_mol,combination_rule,structure_status,experimental_status,citation_keys
combo_000a8dede9339888,polyuniverse_dinco_e3bd88989ad52de46012,O=C=Nc1cccc(CC2(N=C=O)CCCCC2)c1,256.305,chemical_6364c045bd73da83,Oc1cccc(Oc2ccc(Oc3cccc(O)c3)cc2)c1,294.306,chemical_ca5e105838153c99,CCC(CO)CC(CC)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0023afb01cdfde3d,polyuniverse_dinco_ddc56fe70a91074540ef,CCCCOC(N=C=O)C(CCCCCCl)N=C=O,288.775,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,362.11,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_008df2c2ad80b34a,polyuniverse_dinco_4a1eb105ee6ae99e25d6,CCC1(CN=C=O)C(C)C1(C)N=C=O,194.234,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_831d24f7368b3f75,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0091afe68601e561,polyuniverse_dinco_6037461e6c665445a257,CCCC1(CN=C=O)CC(C)CC1CN=C=O,236.315,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,410.642,chemical_bacbda6c95c1bb67,Cc1ccc(O)c(Cc2cc(C)ccc2O)c1,228.291,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_00ab4c4dbc4699fd,polyuniverse_dinco_ad772ec6dd390bb329d7,CC1CC1(N=C=O)C(C)(C)N=C=O,180.207,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_00d6f7cd29cb2173,polyuniverse_dinco_4716b4743a5baa106de3,O=C=Nc1cc2cccc(N=C=O)c2nc1-c1cccc(OC(F)(F)F)c1,371.274,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,chemical_831d24f7368b3f75,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0200a6ba6e7eefea,polyuniverse_dinco_d51030c05f20bb2a75df,O=C=NC(C1CCCCC1)C(N=C=O)C1CCCCC1,276.38,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_022f80a64991dec9,polyuniverse_dinco_0321877a48fd93e2fb7d,CCC(N=C=O)OCC(C)(C)COC(CC)N=C=O,270.329,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,410.642,chemical_ca5e105838153c99,CCC(CO)CC(CC)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0233b28b2bd79356,polyuniverse_dinco_8ec7a31c579192711514,CC1CCC2C(C1)C(N=C=O)C1C3CCC(C3)C1C2N=C=O,300.402,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_2dad29ca9d88607e,OC1CCC(C2CCC(O)CC2)CC1,198.306,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0258c5d1924277f6,polyuniverse_dinco_952c8476d31239835550,O=C=NCC1(CN=C=O)CCCC(F)(F)C1(F)F,266.194,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,410.642,chemical_551a139d1b44a292,OC12CC3CC(C1)CC(O)(C3)C2,168.236,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_025955e1f074e201,polyuniverse_dinco_8a880932a5a3f4f0ae1c,CC1CC(N=C=O)CCC1C1CC(C)(C)C(N=C=O)CC1C,304.434,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_dd2ebb8c8aeed446,Oc1ccc2c(O)cccc2c1,160.172,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_02626c51bde7ecbf,polyuniverse_dinco_a5809ed0bb50011d11e7,CC(C)c1ncc(F)c(C(C)CC2Cc3c(nc4c(c3N=C=O)CCC4)C2C)c1N=C=O,434.515,chemical_3a566be4d64035e3,Oc1ccc(-c2ccc(O)c(Br)c2)cc1Br,344.002,chemical_831d24f7368b3f75,Cc1cc(-c2cc(C)c(O)c(C)c2)cc(C)c1O,242.318,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_029cf77eea2f0a95,polyuniverse_dinco_1521a8e0db18b3ee10fa,CCCCC1(CC)C(N=C=O)C(CC)(CCCC)C1N=C=O,306.45,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,334.056,chemical_16bdee252ed11d7a,CC(O)C(C)O,90.122,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_02f1efb3a3ce24ff,polyuniverse_dinco_c1050e20fc33beb7e09a,CC(CCN=C=O)CC(C)C(C)N=C=O,210.277,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_033d6cac63dc70c6,polyuniverse_dinco_e6e130471887a66db2b6,CCOC(N=C=O)(OCC)C(N=C=O)c1ccccc1-c1ccccc1,352.39,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,304.383,chemical_3635aefc1005d8ad,CC(C)(O)CCC(C)(C)O,146.23,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_035f77125d42ee09,polyuniverse_dinco_2acbe63b26c33137e286,CC1(N=C=O)CCC(C)(C)C(C)(N=C=O)C1,222.288,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,256.345,chemical_79b196ca779aae4e,OCc1ccccc1CO,138.166,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_03799483a05fe904,polyuniverse_dinco_d6e57fb34f6442032c80,COc1ccc(OC)c(N(c2ccc(N=C=O)cc2)c2ccc(N=C=O)cc2)c1,387.395,chemical_e34b1bd2b88ad439,CC(C)(c1ccc(O)c(C2CCCCC2)c1)c1ccc(O)c(C2CCCCC2)c1,392.583,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_03d45529205a1ded,polyuniverse_dinco_8ec7a31c579192711514,CC1CCC2C(C1)C(N=C=O)C1C3CCC(C3)C1C2N=C=O,300.402,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,chemical_48e0f37b8f35d22d,Cc1c(C)c(CO)c(C)c(C)c1CO,194.274,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_04186a885247a3d1,polyuniverse_dinco_ab4efb95ee1f94419689,Cc1cc2c(c(C)c1N=C=O)C(C)(C)CC21CC(C)(C)c2cc(C)c(N=C=O)c(C)c21,414.549,chemical_f59a0ec9b5c263ad,CCCCCCCCC(CO)(CO)CCCCCCCC,300.527,chemical_6ee30a16c1c450ed,OC1CCCCC1O,116.16,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0477514d4f6110b3,polyuniverse_dinco_569c13453ff070989050,[C-]#[N+]c1cc2c(N=C=O)c(C#N)c(C#N)cc2c(N=C=O)c1[N+]#[C-],310.232,chemical_6364c045bd73da83,Oc1cccc(Oc2ccc(Oc3cccc(O)c3)cc2)c1,294.306,chemical_63c6eb608324eca7,OCC1CC2C3CC(CO)C(C3)C2C1,196.29,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_05b1aa3ea2cc7136,polyuniverse_dinco_d51030c05f20bb2a75df,O=C=NC(C1CCCCC1)C(N=C=O)C1CCCCC1,276.38,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_ca5e105838153c99,CCC(CO)CC(CC)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_05c98a8e1110d1de,polyuniverse_dinco_c24771e4eb3229cc941d,[C-]#[N+]C1(N=C=O)CCC(C)([N+]#[C-])C(N=C=O)C1,230.227,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_79b196ca779aae4e,OCc1ccccc1CO,138.166,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_05de6b6afcc7f337,polyuniverse_dinco_85368c1d86f60fbe6dfa,O=C=NCC1CCC(CN=C=O)(CC2CCCCC2)CC1CC1CCCCC1,386.58,chemical_ff8d497a35fecaa4,OC(C(F)(F)F)(C(F)(F)F)C(O)(C(F)(F)F)C(F)(F)F,334.056,chemical_16bdee252ed11d7a,CC(O)C(C)O,90.122,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_05ed49b72f5e140d,polyuniverse_dinco_f93d4f580beca33f9619,O=C=Nc1cc(N=C=O)cc(OCCCCc2ccco2)c1,298.298,chemical_e4aa17432292bb19,Cc1cc2c(cc1O)C(C)(C)CC1(CC(C)(C)c3cc(O)c(C)cc3O1)O2,368.473,chemical_16bdee252ed11d7a,CC(O)C(C)O,90.122,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0682ed2d6f4eb14e,polyuniverse_dinco_0682742a99d644d48f6f,CC(c1ccc(N=C=O)o1)c1ccc(N=C=O)o1,244.206,chemical_0895e6cd5136df6a,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,438.523,chemical_1ace6e6abb3b5be3,Oc1ccc(O)c2c1C1CCC2C1,176.215,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_068377e99d5e38b7,polyuniverse_dinco_57af23a42ae72d943289,CCC1C2(N=C=O)CC3CC(C2)CC1(C12CC4CC(CC(N=C=O)(C4)C1)C2)C3,380.532,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,304.383,chemical_bacbda6c95c1bb67,Cc1ccc(O)c(Cc2cc(C)ccc2O)c1,228.291,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_068a13fff1480b79,polyuniverse_dinco_7988a8eeb838489f4eaf,O=C=NCCCCC(COc1ccc(Oc2ccccc2)cc1)N=C=O,352.39,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,362.11,chemical_28a648027cd37607,OCCCCCCCCCO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_0753deb1b58efbe2,polyuniverse_dinco_c842b8dc271bd83c79bd,CC1C(C)C(N=C=O)C(C)(C)C(C)C1N=C=O,236.315,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,256.345,chemical_75fb481cd45cc100,CCCCC(CC)(CO)CO,160.257,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_077281818e9068d4,polyuniverse_dinco_ac4be1eff9a2d8a5bde3,CCCc1cc(C(C)C)c(N=C=O)c(CCC)c1N=C=O,286.375,chemical_0895e6cd5136df6a,OCCOc1ccc(C2(c3ccc(OCCO)cc3)c3ccccc3-c3ccccc32)cc1,438.523,chemical_1ace6e6abb3b5be3,Oc1ccc(O)c2c1C1CCC2C1,176.215,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_07968239aabba07c,polyuniverse_dinco_473f746a39152067a95e,O=C=Nc1ccc(OCC(F)(F)C(F)F)c(N=C=O)c1,290.172,chemical_f59a0ec9b5c263ad,CCCCCCCCC(CO)(CO)CCCCCCCC,300.527,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_07ab62ecd002e179,polyuniverse_dinco_6037461e6c665445a257,CCCC1(CN=C=O)CC(C)CC1CN=C=O,236.315,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_07d648dd04f22a2c,polyuniverse_dinco_569c13453ff070989050,[C-]#[N+]c1cc2c(N=C=O)c(C#N)c(C#N)cc2c(N=C=O)c1[N+]#[C-],310.232,chemical_6364c045bd73da83,Oc1cccc(Oc2ccc(Oc3cccc(O)c3)cc2)c1,294.306,chemical_6ee30a16c1c450ed,OC1CCCCC1O,116.16,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_07d836ef605dfb39,polyuniverse_dinco_6a887a4fc6e3f56dee69,N#COCC(CN=C=O)(CN=C=O)COC#N,236.187,chemical_b94fa835d3f1bdb8,CC(C)(CO)C1OCC2(CO1)COC(C(C)(C)CO)OC2,304.383,chemical_9a89f0adbd70529b,OCC(F)(F)C(F)(F)C(F)(F)CO,212.089,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_08192441c4e90b3a,polyuniverse_dinco_e3bd88989ad52de46012,O=C=Nc1cccc(CC2(N=C=O)CCCCC2)c1,256.305,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,410.642,chemical_c68025b85cef6d56,OCC(CO)OCc1ccccc1,182.219,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_08321a0afbb41b53,polyuniverse_dinco_81e1e90ea24f1e711a99,CC(N=C=O)C1(C)CC(N=C=O)CC(C)(C)C1,236.315,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_085e33fb2577341a,polyuniverse_dinco_c716de5f027f8966961c,O=C=Nc1ccc(-c2cccc3c2C(c2ccc(N=C=O)cc2)c2ccccc2-3)cc1,400.437,chemical_f59a0ec9b5c263ad,CCCCCCCCC(CO)(CO)CCCCCCCC,300.527,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_089e658313fb5bf3,polyuniverse_dinco_f93d4f580beca33f9619,O=C=Nc1cc(N=C=O)cc(OCCCCc2ccco2)c1,298.298,chemical_f59a0ec9b5c263ad,CCCCCCCCC(CO)(CO)CCCCCCCC,300.527,chemical_f25ee56de4366915,O=[N+]([O-])c1cc(CO)ccc1CO,183.163,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_08b182a0c87ca728,polyuniverse_dinco_4a1eb105ee6ae99e25d6,CCC1(CN=C=O)C(C)C1(C)N=C=O,194.234,chemical_34962dac292231e7,Cc1cc(Cc2cc(C)c(O)c(C)c2)cc(C)c1O,256.345,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_08c1409ddc28ba3f,polyuniverse_dinco_ddc56fe70a91074540ef,CCCCOC(N=C=O)C(CCCCCCl)N=C=O,288.775,chemical_a04b7de5081dd0a5,CC(C)CC(C)(c1ccc(O)cc1)c1ccc(O)cc1,270.372,chemical_7eec20377145fdb7,CC1(C)C(O)C(C)(C)C1O,144.214,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_08d12643b419c67d,polyuniverse_dinco_7bf0d3c1efc36d46299a,O=C=NCCCC(CN=C=O)CC12CCC(CC1)C2,262.353,chemical_1f862d0fb910ec42,Oc1ccc(C2(c3ccc(O)cc3)CCCCC2)cc1,268.356,chemical_2a0d22152800ae85,Oc1ccc(Oc2ccc(O)cc2)cc1,202.209,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_08f129308a995f2b,polyuniverse_dinco_60e65dae5f7c55187844,COc1cc(Cc2cc([N+](=O)[O-])c(N=C=O)c([N+](=O)[O-])c2)cc(OC)c1N=C=O,400.303,chemical_a2cf8157d0f77432,OC(c1cccc(C(O)(C(F)(F)F)C(F)(F)F)c1)(C(F)(F)F)C(F)(F)F,410.154,chemical_3635aefc1005d8ad,CC(C)(O)CCC(C)(C)O,146.23,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_08fcf7147de882b7,polyuniverse_dinco_07a134f8e87f85791f77,O=C=NC1CCCC2C3CCC2C1(N=C=O)C3,232.283,chemical_58b2613823466190,CC(C)(C)c1cc(-c2cc(C(C)(C)C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,410.642,chemical_534466643d7ae4c0,Oc1ccccc1Oc1ccccc1O,202.209,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_093c976abb7315e2,polyuniverse_dinco_ff251f80a8e230a05cc3,O=C=NCC(Br)C(CF)N=C=O,237.028,chemical_986d2a218ca14417,OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CO,362.11,chemical_2a0d22152800ae85,Oc1ccc(Oc2ccc(O)cc2)cc1,202.209,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_09a822c318b9d67f,polyuniverse_dinco_24471fc1c458b69a01cd,O=C=NC1CC(N=C=O)C2CCCc3cccc1c32,254.289,chemical_5e814be594638bdc,OCCCCCCCCCCCCCCCCO,258.446,chemical_551a139d1b44a292,OC12CC3CC(C1)CC(O)(C3)C2,168.236,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
combo_09ab157e6ef9b75f,polyuniverse_dinco_2c849f9c85ebe823e4a4,C[C@@H]1C[C@@H]2C[C@H](C)[C@H]3CC[C@](C)(N=C=O)[C@H]4CC[C@@H]([C@@H]2[C@H]34)[C@]1(C)N=C=O,356.51,chemical_694871d5e95b7370,Oc1c(F)c(F)c(-c2c(F)c(F)c(O)c(F)c2F)c(F)c1F,330.13,chemical_dd2ebb8c8aeed446,Oc1ccc2c(O)cccc2c1,160.172,平衡轮转；非全笛卡尔积,three_components_passed_prototype_gate,未采购未合成；需路线、EHS与供应复核,ledger-007-smipoly-2023;ledger-135-yue-2024-polyuniverse-data;ledger-136-yue-2024-polyuniverse;ledger-137-yue-polyuniverse-code
