fragment_name,validation_family,smiles,atom_index_zero_based,element,functional_core,vdw_point_density,across_seed_count,across_seed_mean_e,across_seed_sample_std_e,across_seed_min_e,across_seed_max_e,across_seed_range_e
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,1,O,True,1,3,-0.431542791082,0.00733567270462,-0.43617958867,-0.423085404169,0.013094184501
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,1,O,True,2,3,-0.44680176485,0.00133449865862,-0.448017584904,-0.445373962838,0.002643622066
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,2,C,True,0.5,3,0.700853284665,0.0130958220491,0.692576803821,0.715951700896,0.023374897075
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,2,C,True,1,3,0.888580678068,0.0247669689195,0.859992245345,0.903529787783,0.043537542438
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,2,C,True,2,3,1.00148505495,0.0117729480315,0.988812683229,1.01208276068,0.023270077451
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,3,O,True,0.5,3,-0.541031261114,0.00355735124781,-0.544069548479,-0.537118092512,0.006951455967
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,3,O,True,1,3,-0.596429708772,0.00573972173046,-0.599929291853,-0.589805587099,0.010123704754
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,3,O,True,2,3,-0.629059042505,0.00331580603586,-0.631843872873,-0.625391081335,0.006452791538
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,4,N,True,0.5,3,-0.291036167795,0.01569140803,-0.300581945196,-0.27292615473,0.027655790466
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,4,N,True,1,3,-0.528850880923,0.0472887811647,-0.570878245846,-0.477646069429,0.093232176417
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,4,N,True,2,3,-0.723215355268,0.0194515692359,-0.73674162639,-0.700923422655,0.035818203735
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,5,C,False,0.5,3,0.0182985881965,0.00682901258772,0.0107118360473,0.0239537662996,0.0132419302523
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,5,C,False,1,3,0.176459544321,0.0414559044617,0.134062174382,0.216905028542,0.08284285416
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,5,C,False,2,3,0.376182314179,0.016317503781,0.358716613106,0.39103667549,0.032320062384
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,6,C,False,0.5,3,-0.118668759483,0.0779222844501,-0.173163852947,-0.0294164064439,0.143747446503
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,6,C,False,1,3,-0.158184525266,0.058560825157,-0.197427802217,-0.090872802353,0.106554999864
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,6,C,False,2,3,-0.265402339414,0.0242814978332,-0.283020882754,-0.237704411493,0.045316471261
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,7,C,False,0.5,3,-0.170212900239,0.0210411564449,-0.194508480621,-0.157910691937,0.036597788684
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,7,C,False,1,3,-0.192875147447,0.0191659074133,-0.214368670003,-0.177561836807,0.036806833196
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,7,C,False,2,3,-0.146314662373,0.00135964802072,-0.147807949605,-0.145148241825,0.00265970778
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,8,C,False,0.5,3,-0.12254042272,0.00417064538303,-0.127135565021,-0.118994739661,0.00814082536
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,8,C,False,1,3,-0.106517177991,0.00137876848083,-0.107879791136,-0.105122802988,0.002756988148
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,8,C,False,2,3,-0.146049403104,0.00424513481608,-0.148576401129,-0.141148338925,0.007428062204
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,9,C,False,0.5,3,-0.183738969033,0.0172736556033,-0.196029214811,-0.1639890098,0.032040205011
methyl_n_phenyl_carbamate,aromatic_urethane,COC(=O)Nc1ccccc1,9,C,False,1,3,-0.190244736147,0.0217301999926,-0.203631131355,-0.165172068768,0.038459062587
