  -1.9857764068    4.4425630939    0.5763713817
  -0.7052805026    5.1875416937   -2.2922819663
  -1.7842690656    2.3264800587    1.4104547715
  -1.2942690656    3.1751849544    1.1478645630
  -2.2742690656    3.1751849544    1.1478645630
  -2.7642690656    2.3264800587    1.1478645630
  -3.1575024333    3.3241925012    0.4304547715
  -3.4816788571    2.3264800587    0.4304547715
  -3.7442690656    2.3264800587   -0.5495452285
  -3.4816788571    1.3464800587   -0.5495452285
  -3.4816788571    2.3264800587   -1.5295452285
  -3.1575024333    1.3287676162   -1.5295452285
  -2.3087975376    0.7121474157   -1.5295452285
  -2.2742690656    1.4777751630   -2.2469550199
   0.3278735465    1.4973514072    1.4656234189
  -0.1971264535    2.4066780812    1.4656234189
  -1.2471264535    2.4066780812    1.4656234189
   0.0333694506    3.1516566810    0.6969700709
   0.0333694506   -0.1569538665   -1.4030299291
  -1.2471264535    0.5880247332   -2.1716832770
  -0.7221264535    1.4973514072   -2.4530299291
   1.3931043161    1.7454452413    0.9694449147
   0.9031043161    2.5941501370    0.9694449147
   2.1105141075    1.7454452413    0.2520351233
   1.7863376838    2.7431576838    0.2520351233
   0.9376327881    3.3597778843    0.2520351233
   2.3731043161    1.7454452413   -0.7279648767
   2.1105141075    2.7254452413   -0.7279648767
   1.3931043161    3.4428550327   -0.7279648767
   2.1105141075    1.7454452413   -1.7079648767
   1.7863376838    2.7431576838   -1.7079648767
   0.9376327881    3.3597778843   -1.7079648767
   0.9376327881    0.1311125984   -1.7079648767
   1.7863376838    0.7477327988   -1.7079648767
   1.3931043161    1.7454452413   -2.4253746682
   0.9031043161    2.5941501370   -2.4253746682
  -0.0768956839    0.8967403456   -2.4253746682
   0.9031043161    0.8967403456   -2.4253746682
   0.4131043161    1.7454452413   -2.6879648767
  -1.1708912163    0.3936932953    2.4137891299
  -0.6458912163    1.3030199693    2.1324424779
  -1.6958912163    1.3030199693    2.1324424779
  -2.3618558825   -0.9807531983   -0.7362108701
  -2.2208912163    0.3936932953   -1.5048642180
  -1.6958912163   -0.5156333787   -1.5048642180
  -0.6458912163   -0.5156333787   -1.5048642180
   0.0821898157    0.1783307835    2.5540670822
  -0.9678101843    0.1783307835    2.5540670822
   0.3126857199    0.9233093833    1.7854137342
  -0.9678101843   -1.6403225644   -1.0832396137
  -0.4428101843   -0.7309958904   -1.3645862658
  -1.1488707239   -1.7368401342    3.5077670118
  -0.6238707239   -0.8275134602    3.2264203597
  -1.6738707239   -0.8275134602    3.2264203597
  -1.4076920810    0.0633019449    2.4577670118
  -2.3398353902   -3.1112866278    0.3577670118
  -2.1988707239   -1.7368401342   -0.4108863362
  -1.6738707239   -2.6461668082   -0.4108863362
  -0.6238707239   -2.6461668082   -0.4108863362
  -0.4953814140   -2.8866977188    3.9585950843
   0.0296185860   -1.9773710448    3.6772484322
  -1.0203814140   -1.9773710448    3.6772484322
   0.0296185860   -3.7960243927    3.6772484322
   0.2601144901   -1.2323924450    2.9085950843
  -1.6863460803   -4.2611442124    0.8085950843
  -0.7542027711   -4.6868397979    0.8085950843
  -1.0203814140   -3.7960243927    0.0399417363
  -0.4953814140   -2.8866977188   -0.2414049157
   0.8709378983   -3.0408343392    3.7408224921
   1.9209378983   -3.0408343392    3.4594758400
   1.3959378983   -2.1315076653    3.4594758400
   2.6895912463   -3.0408343392    2.6908224921
   0.6121165412   -1.2406922601    2.6908224921
   0.1262676355   -5.0043684489    1.6408224921
   0.6121165412   -4.8409764184    0.5908224921
   2.4008864523   -4.0240725719    0.5908224921
   0.3459378983   -3.9501610132   -0.1778308559
   1.3959378983   -3.9501610132   -0.1778308559
   2.6309908333   -2.0457370618    2.7918008943
   2.1059908333   -1.1364103878    2.7918008943
   1.0559908333   -1.1364103878    2.7918008943
   3.1109393873   -1.0624988291    2.0231475464
