source_id,dataset_doi,article_doi,material_family,license,source_file,source_file_sha256,model_admission_layer,tpu_core_supervision,chemistry_mapping_status,complete_toughness_available,material_code,formulation_id,load_sequence,recovery_wait_h,curve_source_sheet,curve_source_columns,identity_relation_status,target_role,usage_mode,sample_weight_ceiling,split_group,citation_keys,source_locator,absolute_stress_available,energy_retention_vs_first_load,peak_stress_retention_vs_first_load,curve_point_count,maximum_observed_strain_percent,peak_stress_MPa,stress_strain_area_MJ_m3,stress_at_100pct_MPa,stress_at_500pct_MPa,stress_at_1000pct_MPa
source_figshare_21716516_v1,10.6084/m9.figshare.21716516.v1,10.1038/s41467-023-37535-4,supramolecular_hydrogen_bonded_polyurethane_SHPU,CC-BY-4.0,数据/原始/外部数据/新增开放数据/Figshare_自愈离子胶黏PU源数据/Source Data.xlsx,dc4aa4e7648437e5194528a8237e4c0ac699c360eea5d38e9758eda4f50ccb5d,supramolecular_PU_transfer,False,source_material_code_only,False,SHPU_self_healing_optimized,SHPU_self_healing_optimized,first_load,0.0,Fig. 2f,1:2,successive_loading_same_source_figure,one_hour_stress_and_energy_recovery_transfer_proxy,successive_monotonic_loading_not_full_hysteresis,0.2,10.6084/m9.figshare.21716516.v1|SHPU_self_healing_optimized|Fig2f_series,reference-71;reference-72,Source Data.xlsx#Fig. 2f;columns=1:2,True,1.0,1.0,28598,1000.10824,4.08357,20.15404234991254,0.6118849628629917,1.9192372592847475,4.072034425612044
source_figshare_21716516_v1,10.6084/m9.figshare.21716516.v1,10.1038/s41467-023-37535-4,supramolecular_hydrogen_bonded_polyurethane_SHPU,CC-BY-4.0,数据/原始/外部数据/新增开放数据/Figshare_自愈离子胶黏PU源数据/Source Data.xlsx,dc4aa4e7648437e5194528a8237e4c0ac699c360eea5d38e9758eda4f50ccb5d,supramolecular_PU_transfer,False,source_material_code_only,False,SHPU_self_healing_optimized,SHPU_self_healing_optimized,second_load_after_1h,1.0,Fig. 2f,3:4,successive_loading_same_source_figure,one_hour_stress_and_energy_recovery_transfer_proxy,successive_monotonic_loading_not_full_hysteresis,0.2,10.6084/m9.figshare.21716516.v1|SHPU_self_healing_optimized|Fig2f_series,reference-71;reference-72,Source Data.xlsx#Fig. 2f;columns=3:4,True,1.0073209054822425,0.9807741755375812,28594,1000.06126,4.00506,20.30158818904136,0.508258372189869,1.878503876404522,4.004468269561143
