source_directory,source_record_id,observation_id,formulation_id,sample_id,record_kind,component_name,component_role,property_name,value,unit,uncertainty_value,uncertainty_type,condition_name,condition_value,condition_unit,target_origin,data_origin,reduction_level,method_or_test_protocol,fidelity_level,gold_admission_status,mapping_status,protocol_status,potential_weight_ceiling,current_weight_materialized,training_weight,split_group,source_locator,file_sha256,license,citation_keys,notes
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_4,recycled-pu:RPUF_0:RPUF1_compression_Specimen_4:stress-at-10pct,RPUF_0,RPUF1_compression_Specimen_4,derived_scalar,,,compressive_stress_at_10_percent_strain,0.120984,MPa,,,compressive_strain,0.1,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_4.csv#interpolated_strain=0.1,22f3e9df2dd57a7c3f41d7bb0651a7afe69645b62405f6145edd6dcb16a8804e,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_4,recycled-pu:RPUF_0:RPUF1_compression_Specimen_4:stress-at-25pct,RPUF_0,RPUF1_compression_Specimen_4,derived_scalar,,,compressive_stress_at_25_percent_strain,0.19451,MPa,,,compressive_strain,0.25,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_4.csv#interpolated_strain=0.25,22f3e9df2dd57a7c3f41d7bb0651a7afe69645b62405f6145edd6dcb16a8804e,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_5,recycled-pu:RPUF_0:RPUF1_compression_Specimen_5:stress-at-10pct,RPUF_0,RPUF1_compression_Specimen_5,derived_scalar,,,compressive_stress_at_10_percent_strain,0.12465,MPa,,,compressive_strain,0.1,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_5.csv#interpolated_strain=0.1,2f1408e49651b65cfb200ae8f45442d204013de75e5b0416cc698d4c1036d4da,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_5,recycled-pu:RPUF_0:RPUF1_compression_Specimen_5:stress-at-25pct,RPUF_0,RPUF1_compression_Specimen_5,derived_scalar,,,compressive_stress_at_25_percent_strain,0.19659773913,MPa,,,compressive_strain,0.25,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_5.csv#interpolated_strain=0.25,2f1408e49651b65cfb200ae8f45442d204013de75e5b0416cc698d4c1036d4da,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_6,recycled-pu:RPUF_0:RPUF1_compression_Specimen_6:stress-at-10pct,RPUF_0,RPUF1_compression_Specimen_6,derived_scalar,,,compressive_stress_at_10_percent_strain,0.123898275862,MPa,,,compressive_strain,0.1,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_6.csv#interpolated_strain=0.1,07d43357b680e38320fe825e11b1a21a405ad5e4477272dd6caaaf3c0902e146,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_6,recycled-pu:RPUF_0:RPUF1_compression_Specimen_6:stress-at-25pct,RPUF_0,RPUF1_compression_Specimen_6,derived_scalar,,,compressive_stress_at_25_percent_strain,0.198687966102,MPa,,,compressive_strain,0.25,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_6.csv#interpolated_strain=0.25,07d43357b680e38320fe825e11b1a21a405ad5e4477272dd6caaaf3c0902e146,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_7,recycled-pu:RPUF_0:RPUF1_compression_Specimen_7:stress-at-10pct,RPUF_0,RPUF1_compression_Specimen_7,derived_scalar,,,compressive_stress_at_10_percent_strain,0.115970088496,MPa,,,compressive_strain,0.1,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_7.csv#interpolated_strain=0.1,fc04fd01717fb33e3eefe90c47a4c34a283acd17f72f3f4bc05e410b199edd71,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_7,recycled-pu:RPUF_0:RPUF1_compression_Specimen_7:stress-at-25pct,RPUF_0,RPUF1_compression_Specimen_7,derived_scalar,,,compressive_stress_at_25_percent_strain,0.239651150442,MPa,,,compressive_strain,0.25,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_7.csv#interpolated_strain=0.25,fc04fd01717fb33e3eefe90c47a4c34a283acd17f72f3f4bc05e410b199edd71,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_8,recycled-pu:RPUF_0:RPUF1_compression_Specimen_8:stress-at-10pct,RPUF_0,RPUF1_compression_Specimen_8,derived_scalar,,,compressive_stress_at_10_percent_strain,0.111757857143,MPa,,,compressive_strain,0.1,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_8.csv#interpolated_strain=0.1,d28a9ab58a25f846cdc5629ed46469f6a23a9846e886f4803ce266f9c19fa09c,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_8,recycled-pu:RPUF_0:RPUF1_compression_Specimen_8:stress-at-25pct,RPUF_0,RPUF1_compression_Specimen_8,derived_scalar,,,compressive_stress_at_25_percent_strain,0.233992162162,MPa,,,compressive_strain,0.25,dimensionless,experimental,deterministically_interpolated_from_source_curve,derived,linear interpolation between adjacent source points,deterministic_curve_derived_experimental,conditional_reference,formulation_resolved_commercial_components_unresolved,derived_from_valid_source_interval,0.2,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_8.csv#interpolated_strain=0.25,d28a9ab58a25f846cdc5629ed46469f6a23a9846e886f4803ce266f9c19fa09c,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,与母曲线共享试样和损失预算，不增加独立试样数。
