source_id,dataset_doi,material_grade,material_family,topology,strain_rate_s-1,load_direction,solver,input_filename,source_file_uuid,source_member_sha256,source_member_bytes,input_only,simulation_output_available,reported_response_count,target_role,model_admission_layer,chemistry_mapping_status,usage_mode,split_group,license,citation_keys
source_mendeley_mc6zh4cwhf_v2,10.17632/mc6zh4cwhf.2,eSUN eTPU-95A,commercial_thermoplastic_polyurethane_95A,D,0.001,[001],Abaqus/CAE 2022 input deck,D0_001.inp,f5a2b4f2-c296-4020-99e6-cfc985bcbd15,0876263846d7eca924915a2cdd7c93c7495a2782c9ea3b72af0704dd2fe1d562,112991505,True,False,0,TPMS_topology_and_strain_rate_simulation_input_reference,simulation_input_reference,commercial_grade_identity_only,future_FEA_reproduction_or_feature_extraction_not_performance_label,10.17632/mc6zh4cwhf.2|eSUN eTPU-95A|D,CC-BY-4.0,reference-192;reference-80
source_mendeley_mc6zh4cwhf_v2,10.17632/mc6zh4cwhf.2,eSUN eTPU-95A,commercial_thermoplastic_polyurethane_95A,D,0.01,[001],Abaqus/CAE 2022 input deck,D0_01.inp,2ee5b0d3-db19-4bc6-9f32-c9391794c5d0,0a1bad95aad4b8690261cde35a09423e9061e05a589fce90ee1cc76f97ac6675,112991658,True,False,0,TPMS_topology_and_strain_rate_simulation_input_reference,simulation_input_reference,commercial_grade_identity_only,future_FEA_reproduction_or_feature_extraction_not_performance_label,10.17632/mc6zh4cwhf.2|eSUN eTPU-95A|D,CC-BY-4.0,reference-192;reference-80
source_mendeley_mc6zh4cwhf_v2,10.17632/mc6zh4cwhf.2,eSUN eTPU-95A,commercial_thermoplastic_polyurethane_95A,D,0.1,[001],Abaqus/CAE 2022 input deck,D0_1.inp,a1db2903-dc2b-4d13-a139-aed2730883e4,3682ffce5522a8a3e430d146f5d79f5a986a44bd808bbb5c04f7763bb56b8af3,112991505,True,False,0,TPMS_topology_and_strain_rate_simulation_input_reference,simulation_input_reference,commercial_grade_identity_only,future_FEA_reproduction_or_feature_extraction_not_performance_label,10.17632/mc6zh4cwhf.2|eSUN eTPU-95A|D,CC-BY-4.0,reference-192;reference-80
source_mendeley_mc6zh4cwhf_v2,10.17632/mc6zh4cwhf.2,eSUN eTPU-95A,commercial_thermoplastic_polyurethane_95A,IWP,0.001,[001],Abaqus/CAE 2022 input deck,IWP0_001.inp,5af19695-e507-4332-8b85-e87db4154622,ac384b9f8d60404bfad8acea621f4898956f2ed188c400980ac6fca49aebb764,104388988,True,False,0,TPMS_topology_and_strain_rate_simulation_input_reference,simulation_input_reference,commercial_grade_identity_only,future_FEA_reproduction_or_feature_extraction_not_performance_label,10.17632/mc6zh4cwhf.2|eSUN eTPU-95A|IWP,CC-BY-4.0,reference-192;reference-80
source_mendeley_mc6zh4cwhf_v2,10.17632/mc6zh4cwhf.2,eSUN eTPU-95A,commercial_thermoplastic_polyurethane_95A,IWP,0.01,[001],Abaqus/CAE 2022 input deck,IWP0_01.inp,44425acc-e000-4ae9-93db-5233943978d0,30b0ccc503fbe93d9d7bf9f289ad2a4ba073f2e7b6aff8fbbd383c76054be0e9,104388986,True,False,0,TPMS_topology_and_strain_rate_simulation_input_reference,simulation_input_reference,commercial_grade_identity_only,future_FEA_reproduction_or_feature_extraction_not_performance_label,10.17632/mc6zh4cwhf.2|eSUN eTPU-95A|IWP,CC-BY-4.0,reference-192;reference-80
source_mendeley_mc6zh4cwhf_v2,10.17632/mc6zh4cwhf.2,eSUN eTPU-95A,commercial_thermoplastic_polyurethane_95A,IWP,0.1,[001],Abaqus/CAE 2022 input deck,IWP0_1.inp,0f08df1f-18fb-467c-b371-7b1c9e23d0f2,1eaa24c7e52c92f713f99fe89b50a3d4a9bbf5320515b815608f85fe587d790f,104388984,True,False,0,TPMS_topology_and_strain_rate_simulation_input_reference,simulation_input_reference,commercial_grade_identity_only,future_FEA_reproduction_or_feature_extraction_not_performance_label,10.17632/mc6zh4cwhf.2|eSUN eTPU-95A|IWP,CC-BY-4.0,reference-192;reference-80
source_mendeley_mc6zh4cwhf_v2,10.17632/mc6zh4cwhf.2,eSUN eTPU-95A,commercial_thermoplastic_polyurethane_95A,P,0.001,[001],Abaqus/CAE 2022 input deck,P0_001.inp,04c808c8-60a9-4b66-af3f-46c0d0d1e6e1,91da3b89285c0d96297e5b7b53c0aff7c13fab649b0482ac532e9b48cdf93c7d,99967425,True,False,0,TPMS_topology_and_strain_rate_simulation_input_reference,simulation_input_reference,commercial_grade_identity_only,future_FEA_reproduction_or_feature_extraction_not_performance_label,10.17632/mc6zh4cwhf.2|eSUN eTPU-95A|P,CC-BY-4.0,reference-192;reference-80
source_mendeley_mc6zh4cwhf_v2,10.17632/mc6zh4cwhf.2,eSUN eTPU-95A,commercial_thermoplastic_polyurethane_95A,P,0.01,[001],Abaqus/CAE 2022 input deck,P0_01.inp,ddc5b8b1-dd05-40f0-ae60-5639590d5795,b03b617c16bef6035109532a7619a76abe5892fa856ae0949a77b080f4a1d01e,99967578,True,False,0,TPMS_topology_and_strain_rate_simulation_input_reference,simulation_input_reference,commercial_grade_identity_only,future_FEA_reproduction_or_feature_extraction_not_performance_label,10.17632/mc6zh4cwhf.2|eSUN eTPU-95A|P,CC-BY-4.0,reference-192;reference-80
source_mendeley_mc6zh4cwhf_v2,10.17632/mc6zh4cwhf.2,eSUN eTPU-95A,commercial_thermoplastic_polyurethane_95A,P,0.1,[001],Abaqus/CAE 2022 input deck,P0_1.inp,e3c17cb2-862d-4504-9d20-1b232f3975a9,2bce6c7723fb581222e832431a75f9c75b848200a9101c84146e6698ec93e884,99967423,True,False,0,TPMS_topology_and_strain_rate_simulation_input_reference,simulation_input_reference,commercial_grade_identity_only,future_FEA_reproduction_or_feature_extraction_not_performance_label,10.17632/mc6zh4cwhf.2|eSUN eTPU-95A|P,CC-BY-4.0,reference-192;reference-80
