source_directory,source_record_id,observation_id,formulation_id,sample_id,record_kind,component_name,component_role,property_name,value,unit,uncertainty_value,uncertainty_type,condition_name,condition_value,condition_unit,target_origin,data_origin,reduction_level,method_or_test_protocol,fidelity_level,gold_admission_status,mapping_status,protocol_status,potential_weight_ceiling,current_weight_materialized,training_weight,split_group,source_locator,file_sha256,license,citation_keys,notes
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0001,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,-0.0007,MPa,,,compressive_strain,0.0,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=3,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0002,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,-0.00038,MPa,,,compressive_strain,0.00069,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=4,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0003,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.00088,MPa,,,compressive_strain,0.0023,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=5,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0004,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.0018,MPa,,,compressive_strain,0.00348,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=6,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0005,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.00278,MPa,,,compressive_strain,0.00465,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=7,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0006,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.00382,MPa,,,compressive_strain,0.0058,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=8,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0007,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.00495,MPa,,,compressive_strain,0.00696,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=9,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0008,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.00614,MPa,,,compressive_strain,0.00813,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=10,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0009,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.00766,MPa,,,compressive_strain,0.0093,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=11,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0010,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.0096,MPa,,,compressive_strain,0.01045,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=12,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0011,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.0118,MPa,,,compressive_strain,0.01161,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=13,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0012,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.01418,MPa,,,compressive_strain,0.01277,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=14,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0013,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.01675,MPa,,,compressive_strain,0.01394,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=15,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0014,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.01939,MPa,,,compressive_strain,0.0151,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=16,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0015,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.02189,MPa,,,compressive_strain,0.01625,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=17,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0016,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.02421,MPa,,,compressive_strain,0.01742,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=18,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0017,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.02625,MPa,,,compressive_strain,0.01858,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=19,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0018,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.02825,MPa,,,compressive_strain,0.01974,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=20,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0019,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.03026,MPa,,,compressive_strain,0.02091,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=21,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0020,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.03313,MPa,,,compressive_strain,0.02206,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=22,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0021,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.03579,MPa,,,compressive_strain,0.02322,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=23,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0022,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.03818,MPa,,,compressive_strain,0.02438,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=24,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0023,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.04053,MPa,,,compressive_strain,0.02555,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=25,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0024,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.0431,MPa,,,compressive_strain,0.02671,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=26,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
第十六批实验_再生PU泡沫,compression:RPUF_0:RPUF1_compression_Specimen_1,recycled-pu:RPUF_0:RPUF1_compression_Specimen_1:compression:0025,RPUF_0,RPUF1_compression_Specimen_1,curve_point,,,compressive_stress,0.04515,MPa,,,compressive_strain,0.02787,dimensionless,experimental,source_raw_curve,raw_point,UNE-EN ISO 604; 25x25x30 mm square prism; 2 mm/min; source-declared valid deformation range 0--27%,direct_experimental_transfer_domain_foam,conditional_reference,formulation_resolved_commercial_components_unresolved,protocol_complete_raw_curve_selection_mismatch_with_article,0.25,False,,family_elorza_recycled_pu_foam,数据/原始/外部数据/新增开放数据/第十六批实验_再生PU泡沫/原始文件/row data for _Sustainable insulating foams_3/RPUF00_compression_RawData/RPUF1_compression_Specimen_1.csv#row=27,8e1909603aa70cd18f43a27a67833982e050bda0bf0374a8f483ce056b688cde,CC BY 4.0,elorza-2021-recycled-pu-foam-data;elorza-2021-recycled-pu-foam-paper,原始试样曲线；同一配方全部同折。论文称平均使用5个试样，归档多数配方有6条曲线，故保留为条件参考。
