source_id,material_key,formulation_id,material_grade,geometry,shape_order,infill_pattern,infill_value_raw,infill_percent_resolved,infill_mapping_status,shell_count,physical_specimen_id,specimen_sample_label,loading_direction,strain_levels,stress_at_5pct_strain_kPa,stress_at_10pct_strain_kPa,stress_at_15pct_strain_kPa,stress_at_20pct_strain_kPa,peak_discrete_stress_kPa,strain_at_peak_discrete_stress,discrete_compression_energy_to_20pct_kJ_m3,direct_stress_observation_count,missing_stress_observation_count,complete_four_point_response,stress_unit,energy_unit,stress_formula,quality_status,reported_replicate_count,source_protocol,target_role,complete_toughness_available,model_admission_layer,sample_weight_ceiling,split_group,source_file,source_locator,source_member_sha256,license,citation_keys,notes
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2|A,A,dir_1,0.05;0.10;0.15;0.20,200.05172828439697,269.06642797565866,300.4621728200118,287.8759053991131,300.4621728200118,0.15,45.675914088981195,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!2,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=0.000117959267;family=NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2|A,A,dir_2,0.05;0.10;0.15;0.20,102.1585372329619,113.48617791177082,96.35486947776967,81.321272280585,113.48617791177082,0.1,17.633011038139745,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!2,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=4.45538492e-05;family=NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2|B,B,dir_1,0.05;0.10;0.15;0.20,193.6473416107306,248.63959416946824,258.8642843437059,194.89088501030005,258.8642843437059,0.15,39.92983313145274,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!3,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=0.000101628238;family=NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2|B,B,dir_2,0.05;0.10;0.15;0.20,102.79958769774069,118.48205168119976,103.62861663078698,82.90289330462959,118.48205168119976,0.1,18.31808513310211,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!3,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=4.6515193e-05;family=NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2|C,C,dir_1,0.05;0.10;0.15;0.20,186.9460244019397,245.87616439264727,266.39463048554313,188.74225375687337,266.39463048554313,0.15,39.67939730792834,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!4,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=0.000104584597;family=NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2|C,C,dir_2,0.05;0.10;0.15;0.20,94.57838411169826,113.99147829386568,86.35718052565582,73.09271759691508,113.99147829386568,0.1,16.573670086483865,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!4,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=4.47522265e-05;family=NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2|D,D,dir_1,0.05;0.10;0.15;0.20,191.04836294537856,250.0742739833474,251.6808964139667,196.28734913218054,251.6808964139667,0.15,39.547360395439156,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!5,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=9.8808092e-05;family=NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,1,Grid 0 deg,10.0,10.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2|D,D,dir_2,0.05;0.10;0.15;0.20,98.07382141693289,115.46725555711546,102.753982410476,84.73186992787723,115.46725555711546,0.1,17.93304971742315,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!5,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=4.53316059e-05;family=NinjaFlex_unknown_grade|cube|1|Grid 0 deg|10|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3|A,A,dir_1,0.05;0.10;0.15;0.20,271.3375725868477,400.8838700629273,409.1631447136542,399.7011165413949,409.1631447136542,0.15,64.06175728170635,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!6,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=0.000160634479;family=NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3|A,A,dir_2,0.05;0.10;0.15;0.20,188.26653113333586,232.9328700053246,232.6545750590817,196.68495325718422,232.9328700053246,0.1,37.60982264131672,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!6,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=9.14477531e-05;family=NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3|B,B,dir_1,0.05;0.10;0.15;0.20,275.7104606037451,402.85408480521914,407.5992914164705,392.4564997305651,407.5992914164705,0.15,64.11960433453588,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!7,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=0.000160020522;family=NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3|B,B,dir_2,0.05;0.10;0.15;0.20,195.6002078137934,241.09836532167537,235.37620440810738,187.01696644344142,241.09836532167537,0.1,38.27916303826484,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!7,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=9.46534672e-05;family=NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3|C,C,dir_1,0.05;0.10;0.15;0.20,267.3269184729628,361.977552005982,374.6209207657432,354.0143252733147,374.6209207657432,0.15,59.04662769406727,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!8,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=0.000147073453;family=NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3|C,C,dir_2,0.05;0.10;0.15;0.20,181.12848173514305,216.68359056784178,187.97406261059388,155.42262701916442,216.68359056784178,0.1,33.17487242115804,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!8,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=8.5068404e-05;family=NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3|D,D,dir_1,0.05;0.10;0.15;0.20,269.2124003626073,379.23044150716015,388.87011749315906,368.75253282672656,388.87011749315906,0.15,61.084461288814495,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!9,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=0.000152667584;family=NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,2,Grid 0 deg,10.0,10.0,resolved_percent,3,NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3|D,D,dir_2,0.05;0.10;0.15;0.20,176.65754035211052,212.2125771410485,217.45153148126536,183.0141382849069,217.45153148126536,0.15,34.89143590584389,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!9,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=8.53698919e-05;family=NinjaFlex_unknown_grade|cube|2|Grid 0 deg|10|3
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,3,Grid 0 deg,20.0,20.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2|A,A,dir_1,0.05;0.10;0.15;0.20,291.46719758487535,493.7723416631599,450.27185582413523,359.7155559765502,493.7723416631599,0.1,70.76845865302228,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!10,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=0.000193851435;family=NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,3,Grid 0 deg,20.0,20.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2|A,A,dir_2,0.05;0.10;0.15;0.20,166.19416384653016,194.56707688576583,171.4225876252591,133.70822410136108,194.56707688576583,0.1,29.95189702041178,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!10,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=7.63856213e-05;family=NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,3,Grid 0 deg,20.0,20.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2|B,B,dir_1,0.05;0.10;0.15;0.20,304.65512354707425,514.7042378769827,477.5750502241261,363.39056164198877,514.7042378769827,0.1,73.93148462345887,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!11,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=0.000202069146;family=NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2
source_mendeley_7zcd9bmmg5_v1,NinjaFlex_unknown_grade,NinjaFlex_unknown_grade,NinjaFlex (NinjaTek; exact chemistry/hardness unavailable),cube,3,Grid 0 deg,20.0,20.0,resolved_percent,2,NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2|B,B,dir_2,0.05;0.10;0.15;0.20,177.04539197181367,202.77710770863334,175.78677544120833,140.3357431624921,202.77710770863334,0.1,31.28885733514507,4,0,True,kPa,kJ_m3,load_lbf_to_kPa_using_cross_section_area_in2,complete,4,ASTM_D575_91_adapted;21C;12.65mm_min;20pct_peak_deflection;10Hz_acquisition,discrete_compression_energy_absorption_application_proxy,False,core_TPU_application_experimental,0.15,10.17632/7zcd9bmmg5.1|NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx,Impact of Infill and Shell Design Features on Compression Stiffness in Material Extrusion of Thermoplastic Urethane/NinjaTek Data.xlsx#Raw Data!11,d2916bcd7ff431c01aa9f738fc245570e1743cf176373206adc3a33e5bdfad74,CC-BY-4.0,reference-103,recomputed_from_load_and_area;max_cached_difference_kPa=7.96088197e-05;family=NinjaFlex_unknown_grade|cube|3|Grid 0 deg|20|2
