source_id,material_code,formulation_id,fiber_csv_id,hydration_condition,test_date_batch,diameter_um,temperature_degC,nominal_strain_percent,peak_force_cycle1_uN,loading_work_cycle1_pJ,recovery_work_cycle1_pJ,hysteresis_work_cycle1_pJ,dissipation_fraction_cycle1,loading_displacement_excursion_cycle1_um,residual_displacement_cycle1_um,displacement_recovery_proxy_cycle1,peak_force_cycle2_uN,loading_work_cycle2_pJ,recovery_work_cycle2_pJ,hysteresis_work_cycle2_pJ,dissipation_fraction_cycle2,loading_displacement_excursion_cycle2_um,residual_displacement_cycle2_um,displacement_recovery_proxy_cycle2,cycle2_peak_force_retention,cycle2_loading_work_retention,source_machine_row_count,nested_curve_segment_count,initialization_transient_rows_excluded,absolute_stress_available,complete_toughness_available,target_role,chemistry_mapping_status,model_admission_layer,usage_mode,sample_weight_ceiling,fiber_total_weight_ceiling,split_group,source_locator,source_sha256,license,citation_keys
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_19_25_005,Dry,05_19_25,0.636,22.4,10,1.94405426,125.53330120220906,91.00547464191605,34.52782656029301,0.27504914018532484,75.97039999999998,16.6132,0.7813200930888873,1.9152042599999999,139.5003887795309,100.79220471915706,38.70818406037385,0.277477248622934,68.65670000000009,7.770200000000001,0.8868253207625768,0.9851598792309428,1.1112620113034681,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_19_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_19_25_005Data.csv,ced752f2980de0c9b5ec9b76cbceae095e991a14cbfb066027ea15f791b6a384,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_19_25_005,Dry,05_19_25,0.636,22.4,15,3.74644426,288.4071173421538,235.811047048391,52.59607029376281,0.18236744910620598,126.53120000000004,1.4730200000000035,0.9883584443994841,3.57897426,336.6914834450537,233.19660102042764,103.49488242462604,0.30738788330984285,96.24390000000014,20.035650000000004,0.791824209118708,0.9552989479149491,1.1674173874343654,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_19_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_19_25_005Data.csv,ced752f2980de0c9b5ec9b76cbceae095e991a14cbfb066027ea15f791b6a384,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_19_25_005,Dry,05_19_25,0.636,22.4,20,5.622944260000001,607.3527480115249,537.0707766067849,70.28197140474003,0.11571853693729627,177.27849000000015,7.1581800000000015,0.9596218356778649,5.48676426,588.1781977502674,535.0019991330419,53.17619861722551,0.09040831302591637,175.94730000000007,14.880199999999995,0.915428085568804,0.9757813711637254,0.9684293018776402,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_19_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_19_25_005Data.csv,ced752f2980de0c9b5ec9b76cbceae095e991a14cbfb066027ea15f791b6a384,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_19_25_005,Dry,05_19_25,0.636,22.4,30,13.11838426,2571.476125527536,2678.6390630845094,-107.16293755697325,-0.041673705033908826,395.2244999999998,2.101399999999998,0.9946830219280435,12.433384259999999,2368.2020207320666,2487.683422355861,-119.48140162379423,-0.05045236874971491,354.0144,15.83711,0.9552642208904497,0.9477832036001055,0.9209504211306772,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_19_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_19_25_005Data.csv,ced752f2980de0c9b5ec9b76cbceae095e991a14cbfb066027ea15f791b6a384,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_19_25_006,Dry,05_19_25,0.668,22.6,10,2.087273,227.75735883405082,142.77345381273562,84.9839050213152,0.373133520059988,41.26890000000003,6.426970000000004,0.8442660211442515,2.0908029999999997,209.86334878261553,214.7067280325533,-4.843379249937755,-0.023078728506113335,51.21397000000002,12.62531,0.7534791776540659,1.0016912018696162,0.9214338884897534,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_19_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_19_25_006Data.csv,5bbba8ab5853942dec9d25276407fa81e764acb55fefd5a70ca0f23426e6cc3b,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_19_25_006,Dry,05_19_25,0.668,22.6,15,3.417763,396.57383053139733,274.7672663089273,121.80656422247006,0.30714725694141953,86.88940000000005,8.349090000000004,0.9039112941279374,3.455083,367.42228001050006,288.4287435604693,78.99353645003077,0.21499386604365234,76.16489999999999,8.36889999999999,0.890121302594765,1.010919423026114,0.9264914921848599,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_19_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_19_25_006Data.csv,5bbba8ab5853942dec9d25276407fa81e764acb55fefd5a70ca0f23426e6cc3b,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_19_25_006,Dry,05_19_25,0.668,22.6,20,5.1090230000000005,555.5464660080971,512.130427565283,43.41603844281417,0.07815014782612509,142.39834000000002,1.0119630000000015,0.9928934354150477,4.9942530000000005,572.8718107117976,549.5024650721471,23.369345639650533,0.0407933244448072,144.6844000000001,6.953639999999998,0.951939255372383,0.9775358224067497,1.031186130708728,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_19_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_19_25_006Data.csv,5bbba8ab5853942dec9d25276407fa81e764acb55fefd5a70ca0f23426e6cc3b,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_19_25_006,Dry,05_19_25,0.668,22.6,30,9.809223000000001,1514.461911031653,1678.9514302371358,-164.4895192054828,-0.10861251643722909,282.1295499999999,1.1030299999999986,0.9960903421849998,9.401013,1529.0243601241418,1623.7283670325592,-94.70400690841734,-0.06193753963522746,271.3631999999999,6.485019999999995,0.9761020654237568,0.958385083099854,1.0096155928296466,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_19_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_19_25_006Data.csv,5bbba8ab5853942dec9d25276407fa81e764acb55fefd5a70ca0f23426e6cc3b,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_27_25_002,Dry,05_27_25,0.356,22.4,10,1.6253502,198.69962066677468,118.29963256283438,80.3999881039403,0.40463080822269676,46.74910000000006,0.4419899999999948,0.9905454864371722,1.5955101999999999,162.1284612854425,116.71843057847396,45.410030706968556,0.28008673089803704,42.14169699999997,3.6193930000000005,0.9141137339580795,0.9816408796085914,0.8159475128406857,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_27_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_27_25_002Data.csv,b6119c6727cabc9a00e59cca84148180826be490559a6b1ac8afcd621c2ec61e,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_27_25_002,Dry,05_27_25,0.356,22.4,15,3.1498201999999997,276.49888811953076,241.24660637413956,35.2522817453912,0.12749520254906632,90.4198490000001,2.8596980000000003,0.9683731168363265,2.9746601999999998,285.4095284284289,228.5562397922109,56.853288636218025,0.19919898592479862,90.25849000000012,10.98955,0.8782435868359865,0.9443904766373649,1.0322266768213768,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_27_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_27_25_002Data.csv,b6119c6727cabc9a00e59cca84148180826be490559a6b1ac8afcd621c2ec61e,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_27_25_002,Dry,05_27_25,0.356,22.4,20,5.1199802000000005,610.5007035122927,534.8930593438919,75.60764416840084,0.12384530227962046,135.25560000000013,4.40591,0.9674253043866576,5.0565702,579.6043479721652,525.4232443520084,54.18110362015682,0.0934794637233446,138.77439999999993,2.5433400000000006,0.9816728445592271,0.987615186480604,0.9493917773355925,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_27_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_27_25_002Data.csv,b6119c6727cabc9a00e59cca84148180826be490559a6b1ac8afcd621c2ec61e,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_05_27_25_002,Dry,05_27_25,0.356,22.4,30,12.032140199999999,2269.41657585846,2408.9387358488766,-139.52215999041664,-0.06147930771045819,345.47682,7.71485,0.9776689793543891,11.4982402,2038.2908305330068,2292.6736467728624,-254.38281623985563,-0.12480202159047897,328.60510000000005,3.3447970000000016,0.9898212261465206,0.9556271792777149,0.8981563156874254,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|05_27_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_05_27_25_002Data.csv,b6119c6727cabc9a00e59cca84148180826be490559a6b1ac8afcd621c2ec61e,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_06_04_25_002,Dry,06_04_25,0.655,22.5,10,6.981512,758.3390370478978,821.5564046332809,-63.217367585383045,-0.08336293464659152,189.92559999999992,19.85379,0.8954654348860817,6.771532,701.6910507396994,746.3402903101029,-44.64923957040344,-0.06363090924892899,207.7195499999999,0.16272999999999804,0.9992165879427334,0.9699234206000075,0.9252999205622848,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|06_04_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_06_04_25_002Data.csv,b4bb0bc0f74b2ce9cfd594440f01d12d170e8d60d3b0187e9de62445bcb73692,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_06_04_25_002,Dry,06_04_25,0.655,22.5,15,14.973582,3272.952224518603,3629.923402978148,-356.9711784595447,-0.10906702999981897,444.83015100000006,0.7880289999999999,0.9982284721522845,14.237082000000001,2981.769040034381,3371.4662263812515,-389.6971863468707,-0.13069328345510534,427.06818000000004,0.07909000000000077,0.9998148070877114,0.9508133725116675,0.9110334754345366,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|06_04_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_06_04_25_002Data.csv,b4bb0bc0f74b2ce9cfd594440f01d12d170e8d60d3b0187e9de62445bcb73692,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_06_04_25_002,Dry,06_04_25,0.655,22.5,20,23.901282,8269.5700299243,8774.6814240513,-505.1113941269996,-0.061080732407997204,701.66924,0.9119599999999988,0.9987002993034154,22.324782,7278.1688606608495,8046.033430632394,-767.8645699715444,-0.10550243951083915,660.9559,1.3252900000000007,0.9979948889177024,0.934041194945108,0.8801145445681019,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|06_04_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_06_04_25_002Data.csv,b4bb0bc0f74b2ce9cfd594440f01d12d170e8d60d3b0187e9de62445bcb73692,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_06_04_25_002,Dry,06_04_25,0.655,22.5,30,45.105082,29308.936740269655,31540.757939503004,-2231.821199233349,-0.076148146178462,1300.75818,12.004540000000002,0.9907711208858206,39.565582,22829.390456862548,25585.720673787095,-2756.330216924547,-0.12073604076870963,1152.70318,5.54773,0.9951871998826272,0.8771867879544039,0.7789225061001823,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|06_04_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_06_04_25_002Data.csv,b4bb0bc0f74b2ce9cfd594440f01d12d170e8d60d3b0187e9de62445bcb73692,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_001,Dry,07_09_25,0.731,22.3,10,8.794810325,1146.5458809963857,1238.181954705677,-91.6360737092914,-0.07992359941989995,257.87469999999996,14.031399999999998,0.945588303156533,8.291830325,1000.176561115586,1172.4347404985501,-172.25817938296416,-0.17222777065564232,253.9864999999999,4.33732,0.9829230293736084,0.9428094545063426,0.8723388899591179,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_001Data.csv,0da89707a3c458d17ff97c87ea6e917574f474865bcc4f0430c079ea19313236,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_001,Dry,07_09_25,0.731,22.3,15,14.532320325,3070.9257048642144,3326.1956517978633,-255.26994693364895,-0.08312475503048228,429.51091000000014,4.4074300000000015,0.9897384911596309,13.906920325,2826.648268989525,3076.8680718491105,-250.21980285958534,-0.08852173282565302,418.25091,0.8089399999999998,0.9980658978123921,0.9569648902574682,0.9204547881155951,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_001Data.csv,0da89707a3c458d17ff97c87ea6e917574f474865bcc4f0430c079ea19313236,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_001,Dry,07_09_25,0.731,22.3,20,22.112320325,7102.106689318337,7594.1773759551015,-492.07068663676455,-0.06928517243719323,648.6290899999999,9.4194,0.9854779871189557,21.000420325,6420.299309667958,7083.609870062527,-663.3105603945687,-0.10331458525550788,628.1781799999998,1.5984900000000017,0.9974553557399909,0.9497158152714126,0.9039992766264937,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_001Data.csv,0da89707a3c458d17ff97c87ea6e917574f474865bcc4f0430c079ea19313236,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_001,Dry,07_09_25,0.731,22.3,30,42.011920325,25410.094693894993,26699.53654608147,-1289.4418521864754,-0.050745259619055086,1231.520303,3.1999999999999993,0.997401585672437,38.654920325,21640.065668658615,24006.09157024201,-2366.0259015833944,-0.10933543076119766,1136.16212,3.7775770000000044,0.996675142628413,0.9200941072431209,0.8516326259050833,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_001Data.csv,0da89707a3c458d17ff97c87ea6e917574f474865bcc4f0430c079ea19313236,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_002,Dry,07_09_25,0.786,22.5,10,5.08463514,426.26084432508,425.7338553201212,0.5269890049587502,0.001236306388387979,149.8554,11.8717,0.920778964254875,5.00453514,408.91600379711133,405.06889662696256,3.8471071701487745,0.009408062131159738,160.57039000000003,1.5432900000000025,0.9903887011795885,0.9842466572734263,0.9593093272373361,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_002Data.csv,feae6e3cfa9bf6b50fa0fdc26b92ec73cafc547adc0f810c7f34c720bc7cd444,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_002,Dry,07_09_25,0.786,22.5,15,8.27719514,999.8612895737085,1086.4889937652088,-86.62770419150024,-0.086639722024276,246.5643999999999,2.253630000000001,0.9908598727147958,7.97874514,926.3742738079305,1023.5454762043288,-97.17120239639826,-0.104894107213242,244.61818000000008,5.6791,0.9767838187660459,0.9639430996911352,0.9265027894048091,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_002Data.csv,feae6e3cfa9bf6b50fa0fdc26b92ec73cafc547adc0f810c7f34c720bc7cd444,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_002,Dry,07_09_25,0.786,22.5,20,11.88827514,2063.338163733298,2211.2058447287795,-147.86768099548135,-0.07166429797815456,360.8692399999999,1.608937000000001,0.9955414958614927,11.55947514,1940.6738246869306,2079.3840917144116,-138.710267027481,-0.07147531195761747,352.0083400000001,2.0865599999999986,0.9940724131706652,0.9723424974499707,0.9405505402835059,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_002Data.csv,feae6e3cfa9bf6b50fa0fdc26b92ec73cafc547adc0f810c7f34c720bc7cd444,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_002,Dry,07_09_25,0.786,22.5,30,21.03757514,6393.877661603856,6804.955741779969,-411.07808017611296,-0.0642924531766842,622.4619699999998,2.776060000000001,0.9955401934033014,20.12167514,5874.777374909349,6409.5237837566165,-534.746408847267,-0.09102411457004674,600.9081799999999,8.101517000000001,0.9865178786549386,0.9564636136101757,0.9188129153906436,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_002Data.csv,feae6e3cfa9bf6b50fa0fdc26b92ec73cafc547adc0f810c7f34c720bc7cd444,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_003,Dry,07_09_25,0.69,22.6,10,7.182365535000001,778.8421628942007,815.6405224216651,-36.79835952746441,-0.04724751853536102,206.80589999999995,13.02092,0.9370379665183634,7.019425535,749.2665290557239,791.8014940596793,-42.534965003955335,-0.056768804363329504,216.98069700000005,5.307433,0.9755396075624183,0.9773138808925852,0.9620261520914933,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_003Data.csv,5f9d7a2611083cecd25b1acd7a7a88f963e7929641403202f7a596de413c5bd3,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_003,Dry,07_09_25,0.69,22.6,15,11.675985535,1969.083824133103,2117.790938576645,-148.7071144435422,-0.0755209669700126,358.20713,6.316369999999999,0.9823667105677099,11.461785535,1914.488863528974,2058.3940785792483,-143.90521505027436,-0.07516638920793414,363.2123,23.483400000000003,0.9353452512483745,0.9816546535315659,0.9722739276332409,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_003Data.csv,5f9d7a2611083cecd25b1acd7a7a88f963e7929641403202f7a596de413c5bd3,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_003,Dry,07_09_25,0.69,22.6,20,16.837385535,4157.6064845076435,4412.509431917924,-254.90294741028083,-0.06131002257190948,507.03954999999996,6.498480000000001,0.9871834849963873,16.311585535,3824.059284551774,4126.052314194594,-301.99302964282015,-0.07897184828247697,485.64559999999994,7.601499999999998,0.9843476395132582,0.96877187382168,0.9197742255793674,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_003Data.csv,5f9d7a2611083cecd25b1acd7a7a88f963e7929641403202f7a596de413c5bd3,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_003,Dry,07_09_25,0.69,22.6,30,29.877985535,12862.165759074536,13707.157584228604,-844.9918251540676,-0.06569592096555804,871.0961000000002,7.05677,0.9918989764734338,28.597585535,11823.518345430457,12602.311245951109,-778.7929005206515,-0.06586811791277329,857.3290900000002,6.86121,0.9919969938264896,0.9571457052049208,0.9192478597229016,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_003Data.csv,5f9d7a2611083cecd25b1acd7a7a88f963e7929641403202f7a596de413c5bd3,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_004,Dry,07_09_25,0.738,22.0,10,8.87726255,1153.8787160338811,1291.2608029801736,-137.38208694629247,-0.11906111538178207,255.96590000000006,24.18213,0.9055259704515328,8.58052255,1077.5791095652996,1194.3832492796562,-116.80413971435655,-0.10839495557915546,271.50172,0.5866199999999964,0.9978393507046659,0.9665730287542301,0.9338755404633522,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_004Data.csv,5657b241ffec280723bb063d2f6a7f7c19eefd04fe5d2cdf316379419eab518f,CC0-1.0,reference-197
source_texas_zyq5z1_v1,PCU85,PCU85,PCU85_07_09_25_004,Dry,07_09_25,0.738,22.0,15,13.41926255,2612.92851542665,2809.722195012725,-196.7936795860751,-0.07531537063651425,418.7721200000001,3.5431799999999996,0.9915391215632979,12.764562549999999,2374.3985160657367,2603.8822218883734,-229.4837058226367,-0.0966491952677262,395.60045000000014,3.7163699999999977,0.9906057488053919,0.9512119240859476,0.9087116245421031,1417,17,1,False,False,single_fiber_cyclic_force_displacement_transfer,material_code_only,single_fiber_polyurethane_auxiliary,cyclic_transfer_and_wet_condition_external_validation,0.0625,0.25,10.18738/T8/ZYQ5Z1|PCU85|Dry|07_09_25,数据/原始/外部数据/新增开放数据/Texas_湿干单根电纺PU纤维力学/解压内容/Data/Dry/PCU85_07_09_25_004Data.csv,5657b241ffec280723bb063d2f6a7f7c19eefd04fe5d2cdf316379419eab518f,CC0-1.0,reference-197
