source_id,material_grade,formulation_id,sample_id,material_class,chemistry_mapping_status,test_temperature,strain_rate_s-1,thickness_mm,width_mm,height_mm,model_admission_layer,split_group,source_member,member_sha256,source_locator,license,citation_keys,target_role,usage_mode,sample_weight_ceiling,curve_point_count,peak_time_s,peak_strain,reference_peak_stress_MPa,record_duration_after_peak_s,retention_at_record_end,retention_at_1s,retention_at_10s,retention_at_100s,retention_at_300s,time_to_90pct_retention_s,time_to_80pct_retention_s,time_to_50pct_retention_s
source_zenodo_15370425_v1,EOS TPU 1301,EOS TPU 1301,6H,commercial_sls_thermoplastic_polyurethane,commercial_grade_identity_only,room_temperature,0.1,14.93,14.95,30.69,core_tpu_application_experimental,10.5281/zenodo.15370425|EOS TPU 1301,ijss_2025_vevp_ScriptsForTestsImages/Experiments/TPU/BulkCharacterisation/Relaxation_bulk_RoomT_TPU/Relaxation_bulk_RoomT_TPU/Relaxation_6H_1E-1_RT_TPU.csv,e336f1d0f2d5075bc26f933f374989e3c69b5c5021bcb306f2a2910340e43ee7,数据/原始/外部数据/新增开放数据/Zenodo_TPU1301热黏弹黏塑本构/ijss_2025_vevp_ScriptsForTestsImages.zip#ijss_2025_vevp_ScriptsForTestsImages/Experiments/TPU/BulkCharacterisation/Relaxation_bulk_RoomT_TPU/Relaxation_bulk_RoomT_TPU/Relaxation_6H_1E-1_RT_TPU.csv,CC-BY-4.0,reference-38;reference-39,stress_relaxation_recovery_proxy,application_auxiliary_proxy,0.45,4967,246.50999,0.62007,32.80678,246.49202,-0.00019386236625478024,0.2757588551208003,0.29302412201322764,0.12950835189552645,-0.00019386236625478024,0.05442645090432754,0.10890619043695884,0.3469984111937359
source_zenodo_15370425_v1,EOS TPU 1301,EOS TPU 1301,6V,commercial_sls_thermoplastic_polyurethane,commercial_grade_identity_only,room_temperature,0.1,15.05,15.31,30.0,core_tpu_application_experimental,10.5281/zenodo.15370425|EOS TPU 1301,ijss_2025_vevp_ScriptsForTestsImages/Experiments/TPU/BulkCharacterisation/Relaxation_bulk_RoomT_TPU/Relaxation_bulk_RoomT_TPU/Relaxation_6V_1E-1_RT_TPU.csv,801f06ac56107a788377f191fcbe20f178709e9382153a85a59e8a19001ca609,数据/原始/外部数据/新增开放数据/Zenodo_TPU1301热黏弹黏塑本构/ijss_2025_vevp_ScriptsForTestsImages.zip#ijss_2025_vevp_ScriptsForTestsImages/Experiments/TPU/BulkCharacterisation/Relaxation_bulk_RoomT_TPU/Relaxation_bulk_RoomT_TPU/Relaxation_6V_1E-1_RT_TPU.csv,CC-BY-4.0,reference-38;reference-39,stress_relaxation_recovery_proxy,application_auxiliary_proxy,0.45,4967,246.50999,0.63433,34.95923,246.49202,6.5790922740575245e-06,0.2480983342596495,0.26536551236386385,0.11217944297700978,6.5790922740575245e-06,0.05085524392615081,0.10174038663385333,0.31019552449909416
source_zenodo_15370425_v1,EOS TPU 1301,EOS TPU 1301,7V,commercial_sls_thermoplastic_polyurethane,commercial_grade_identity_only,room_temperature,0.1,15.18,15.19,30.0,core_tpu_application_experimental,10.5281/zenodo.15370425|EOS TPU 1301,ijss_2025_vevp_ScriptsForTestsImages/Experiments/TPU/BulkCharacterisation/Relaxation_bulk_RoomT_TPU/Relaxation_bulk_RoomT_TPU/Relaxation_7V_1E-1_RT_TPU.csv,937dea211b534662ecb3d0138d456b83235c2a50e27dbf4ec318798c17ecb194,数据/原始/外部数据/新增开放数据/Zenodo_TPU1301热黏弹黏塑本构/ijss_2025_vevp_ScriptsForTestsImages.zip#ijss_2025_vevp_ScriptsForTestsImages/Experiments/TPU/BulkCharacterisation/Relaxation_bulk_RoomT_TPU/Relaxation_bulk_RoomT_TPU/Relaxation_7V_1E-1_RT_TPU.csv,CC-BY-4.0,reference-38;reference-39,stress_relaxation_recovery_proxy,application_auxiliary_proxy,0.45,4967,246.50999,0.63433,34.45193,246.49202,-5.805190014028242e-06,0.2495297936574226,0.26667887605698953,0.11297018578949597,-5.805190014028242e-06,0.050886310384665484,0.10181000020514044,0.3117135289158988
